[ 2026-03-27 10:32:36 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_DirichletPartitionStrategy_DFedAdp_full_model_build_fn_20260327_103236 and copied ablation_mnist_01_full.yaml
[ 2026-03-27 10:36:28 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:28 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 12.383703231811523, 'test_acc': 0.0009425070602446795, 'test_precision': 0.02010681852698326, 'test_recall': 0.0005434275371953845, 'test_f1': 0.0010582535760477185, 'communication_cost': 16936668}
[ 2026-03-27 10:36:28 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 3.9275543689727783, 'test_acc': 0.04327594116330147, 'test_precision': 0.19340109825134277, 'test_recall': 0.01335047371685505, 'test_f1': 0.024519311264157295, 'communication_cost': 22582224}
[ 2026-03-27 10:36:28 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:28 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:28 | node_3 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:29 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 7.185843467712402, 'test_acc': 0.014989293180406094, 'test_precision': 0.015093386173248291, 'test_recall': 0.01144024170935154, 'test_f1': 0.007681102491915226, 'communication_cost': 22582224}
[ 2026-03-27 10:36:29 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:29 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 9.684013366699219, 'test_acc': 0.008517887443304062, 'test_precision': 0.05905735492706299, 'test_recall': 0.002837267704308033, 'test_f1': 0.0053520104847848415, 'communication_cost': 22582224}
[ 2026-03-27 10:36:29 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:29 | node_4 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:29 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 3.9941353797912598, 'test_acc': 0.48914167284965515, 'test_precision': 0.35517260432243347, 'test_recall': 0.3492736518383026, 'test_f1': 0.34990808367729187, 'communication_cost': 25405002}
[ 2026-03-27 10:36:29 | node_8 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:29 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_5 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:29 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:29 | node_1 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:29 | node_7 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:29 | node_6 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:29 | node_2 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:29 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:29 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:30 | node | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:36:30 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:30 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:30 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:30 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:30 | node_9 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:36:30 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:30 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:30 | node_7 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:36:31 | node_5 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:31 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:31 | node_5 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:36:31 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:31 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:31 | node_6 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:36:31 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:31 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:31 | node_4 | INFO ] ✅ [FORCE] Local model added for round 2. (1/7)
[ 2026-03-27 10:36:31 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:31 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:31 | node_8 | INFO ] ✅ [FORCE] Local model added for round 2. (1/8)
[ 2026-03-27 10:36:31 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:31 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:31 | node_1 | INFO ] ✅ [FORCE] Local model added for round 2. (1/10)
[ 2026-03-27 10:36:32 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:32 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:32 | node_3 | INFO ] ✅ [FORCE] Local model added for round 2. (1/10)
[ 2026-03-27 10:36:32 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:32 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:32 | node_2 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:36:33 | node | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:33 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:33 | node | INFO ] ✅ [FORCE] Local model added for round 2. (1/10)
[ 2026-03-27 10:36:35 | node_9 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8']
[ 2026-03-27 10:36:35 | node | INFO ] 🧩 Model added for round 2 (2/10) from ['node_9']
[ 2026-03-27 10:36:35 | node_1 | INFO ] 🧩 Model added for round 2 (2/10) from ['node_9']
[ 2026-03-27 10:36:35 | node_7 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8']
[ 2026-03-27 10:36:35 | node | INFO ] 🧩 Model added for round 2 (3/10) from ['node_7']
[ 2026-03-27 10:36:35 | node_2 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_9']
[ 2026-03-27 10:36:35 | node_1 | INFO ] 🧩 Model added for round 2 (3/10) from ['node_7']
[ 2026-03-27 10:36:35 | node_3 | INFO ] 🧩 Model added for round 2 (2/10) from ['node_9']
[ 2026-03-27 10:36:35 | node_2 | INFO ] 🧩 Model added for round 2 (3/9) from ['node_7']
[ 2026-03-27 10:36:35 | node_4 | INFO ] 🧩 Model added for round 2 (2/7) from ['node_9']
[ 2026-03-27 10:36:36 | node_5 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:36:36 | node_3 | INFO ] 🧩 Model added for round 2 (3/10) from ['node_7']
[ 2026-03-27 10:36:36 | node_5 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_9']
[ 2026-03-27 10:36:36 | node | INFO ] 🧩 Model added for round 2 (4/10) from ['node_5']
[ 2026-03-27 10:36:36 | node_6 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_9']
[ 2026-03-27 10:36:36 | node_4 | INFO ] 🧩 Model added for round 2 (3/7) from ['node_7']
[ 2026-03-27 10:36:36 | node_6 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 10:36:36 | node_4 | INFO ] 📤 Sending model to 6 direct neighbors: ['node', 'node_1', 'node_3', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 10:36:36 | node_1 | INFO ] 🧩 Model added for round 2 (4/10) from ['node_5']
[ 2026-03-27 10:36:36 | node | INFO ] 🧩 Model added for round 2 (5/10) from ['node_6']
[ 2026-03-27 10:36:36 | node | INFO ] 🧩 Model added for round 2 (6/10) from ['node_4']
[ 2026-03-27 10:36:36 | node_5 | INFO ] 🧩 Model added for round 2 (3/9) from ['node_7']
[ 2026-03-27 10:36:36 | node_8 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 10:36:36 | node_8 | INFO ] 🧩 Model added for round 2 (2/8) from ['node_9']
[ 2026-03-27 10:36:36 | node_1 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:36:36 | node_2 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_5']
[ 2026-03-27 10:36:36 | node | INFO ] 🧩 Model added for round 2 (7/10) from ['node_8']
[ 2026-03-27 10:36:36 | node_1 | INFO ] 🧩 Model added for round 2 (5/10) from ['node_4']
[ 2026-03-27 10:36:36 | node | INFO ] 🧩 Model added for round 2 (8/10) from ['node_1']
[ 2026-03-27 10:36:36 | node_6 | INFO ] 🧩 Model added for round 2 (3/9) from ['node_7']
[ 2026-03-27 10:36:36 | node_1 | INFO ] 🧩 Model added for round 2 (6/10) from ['node_6']
[ 2026-03-27 10:36:37 | node_3 | INFO ] 🧩 Model added for round 2 (4/10) from ['node_5']
[ 2026-03-27 10:36:37 | node_1 | INFO ] 🧩 Model added for round 2 (7/10) from ['node_8']
[ 2026-03-27 10:36:37 | node_3 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:36:37 | node_8 | INFO ] 🧩 Model added for round 2 (3/8) from ['node_7']
[ 2026-03-27 10:36:37 | node_3 | INFO ] 🧩 Model added for round 2 (5/10) from ['node_4']
[ 2026-03-27 10:36:37 | node_2 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_1']
[ 2026-03-27 10:36:37 | node_2 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_6']
[ 2026-03-27 10:36:37 | node_6 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_5']
[ 2026-03-27 10:36:37 | node | INFO ] 🧩 Model added for round 2 (9/10) from ['node_3']
[ 2026-03-27 10:36:37 | node_2 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:36:37 | node_6 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_4']
[ 2026-03-27 10:36:37 | node | INFO ] 🧩 Model added for round 2 (10/10) from ['node_2']
[ 2026-03-27 10:36:37 | node_2 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_8']
[ 2026-03-27 10:36:37 | node_3 | INFO ] 🧩 Model added for round 2 (6/10) from ['node_1']
[ 2026-03-27 10:36:37 | node_3 | INFO ] 🧩 Model added for round 2 (7/10) from ['node_6']
[ 2026-03-27 10:36:37 | node_7 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_5']
[ 2026-03-27 10:36:37 | node_1 | INFO ] 🧩 Model added for round 2 (8/10) from ['node_3']
[ 2026-03-27 10:36:37 | node_7 | INFO ] 🧩 Model added for round 2 (3/9) from ['node_4']
[ 2026-03-27 10:36:38 | node_3 | INFO ] 🧩 Model added for round 2 (8/10) from ['node_8']
[ 2026-03-27 10:36:38 | node_4 | INFO ] 🧩 Model added for round 2 (4/7) from ['node_1']
[ 2026-03-27 10:36:38 | node_1 | INFO ] 🧩 Model added for round 2 (9/10) from ['node_2']
[ 2026-03-27 10:36:38 | node | INFO ] 📤 Sending model to 9 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:36:38 | node_4 | INFO ] 🧩 Model added for round 2 (5/7) from ['node_6']
[ 2026-03-27 10:36:38 | node_2 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_3']
[ 2026-03-27 10:36:38 | node_8 | INFO ] 🧩 Model added for round 2 (4/8) from ['node_5']
[ 2026-03-27 10:36:38 | node_9 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_4']
[ 2026-03-27 10:36:38 | node_1 | INFO ] 🧩 Model added for round 2 (10/10) from ['node']
[ 2026-03-27 10:36:38 | node_5 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_6']
[ 2026-03-27 10:36:38 | node_3 | INFO ] 🧩 Model added for round 2 (9/10) from ['node_2']
[ 2026-03-27 10:36:38 | node_5 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_1']
[ 2026-03-27 10:36:38 | node_5 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_8']
[ 2026-03-27 10:36:38 | node_4 | INFO ] 🧩 Model added for round 2 (6/7) from ['node_3']
[ 2026-03-27 10:36:38 | node_9 | INFO ] 🧩 Model added for round 2 (3/9) from ['node_5']
[ 2026-03-27 10:36:38 | node_2 | INFO ] 🧩 Model added for round 2 (9/9) from ['node']
[ 2026-03-27 10:36:38 | node_6 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_1']
[ 2026-03-27 10:36:38 | node_7 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_6']
[ 2026-03-27 10:36:38 | node_5 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_2']
[ 2026-03-27 10:36:38 | node_5 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_3']
[ 2026-03-27 10:36:38 | node_7 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_8']
[ 2026-03-27 10:36:39 | node_3 | INFO ] 🧩 Model added for round 2 (10/10) from ['node']
[ 2026-03-27 10:36:39 | node_7 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_1']
[ 2026-03-27 10:36:39 | node_9 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_6']
[ 2026-03-27 10:36:39 | node_6 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_3']
[ 2026-03-27 10:36:39 | node_6 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_2']
[ 2026-03-27 10:36:39 | node_9 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_8']
[ 2026-03-27 10:36:39 | node_8 | INFO ] 🧩 Model added for round 2 (5/8) from ['node_1']
[ 2026-03-27 10:36:39 | node_4 | INFO ] 🧩 Model added for round 2 (7/7) from ['node']
[ 2026-03-27 10:36:39 | node_7 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_3']
[ 2026-03-27 10:36:39 | node_7 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_2']
[ 2026-03-27 10:36:39 | node_9 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_1']
[ 2026-03-27 10:36:39 | node_5 | INFO ] 🧩 Model added for round 2 (9/9) from ['node']
[ 2026-03-27 10:36:39 | node_8 | INFO ] 🧩 Model added for round 2 (6/8) from ['node_3']
[ 2026-03-27 10:36:39 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:39 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:39 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:39 | node_8 | INFO ] 🧩 Model added for round 2 (7/8) from ['node_2']
[ 2026-03-27 10:36:40 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:40 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:40 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:40 | node_6 | INFO ] 🧩 Model added for round 2 (9/9) from ['node']
[ 2026-03-27 10:36:40 | node_9 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_3']
[ 2026-03-27 10:36:40 | node_9 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_2']
[ 2026-03-27 10:36:40 | node_7 | INFO ] 🧩 Model added for round 2 (9/9) from ['node']
[ 2026-03-27 10:36:40 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:40 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:40 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:40 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:40 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:40 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:40 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:40 | node_8 | INFO ] 🧩 Model added for round 2 (8/8) from ['node']
[ 2026-03-27 10:36:40 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:41 | node_9 | INFO ] 🧩 Model added for round 2 (9/9) from ['node']
[ 2026-03-27 10:36:41 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:41 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:41 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:36:41 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:41 | node_8 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:36:41 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:41 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:36:41 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:36:41 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.9705438613891602, 'test_acc': 0.21052631735801697, 'test_precision': 0.48128655552864075, 'test_recall': 0.19139675796031952, 'test_f1': 0.25541916489601135, 'communication_cost': 26343534}
[ 2026-03-27 10:36:41 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:42 | node_8 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 10:36:42 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:42 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:44 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:44 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:44 | node_8 | INFO ] ✅ [FORCE] Local model added for round 3. (1/8)
[ 2026-03-27 10:36:49 | node_8 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 10:36:53 | node_4 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:36:53 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:36:53 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 3.5789895057678223, 'test_acc': 0.017907634377479553, 'test_precision': 0.09092052280902863, 'test_recall': 0.003453644458204508, 'test_f1': 0.006615248508751392, 'communication_cost': 22580172}
[ 2026-03-27 10:36:53 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:36:53 | node_4 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 10:36:53 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:36:53 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:36:54 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:36:54 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:36:54 | node_4 | INFO ] ✅ [FORCE] Local model added for round 3. (1/7)
[ 2026-03-27 10:37:00 | node_4 | INFO ] 📤 Sending model to 6 direct neighbors: ['node', 'node_1', 'node_3', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 10:37:04 | node_5 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:04 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:04 | node_1 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:04 | node_7 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:04 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:04 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:04 | node_3 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:04 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:04 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.6665723919868469, 'test_acc': 0.7599999904632568, 'test_precision': 0.5625, 'test_recall': 0.6847826242446899, 'test_f1': 0.5625, 'communication_cost': 30106896}
[ 2026-03-27 10:37:04 | node_6 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:04 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:37:04 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:04 | node_2 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:04 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:04 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.3032407760620117, 'test_acc': 0.20990099012851715, 'test_precision': 0.1405782401561737, 'test_recall': 0.0794665589928627, 'test_f1': 0.0860857293009758, 'communication_cost': 33870258}
[ 2026-03-27 10:37:05 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:37:05 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 3.545358180999756, 'test_acc': 0.021413275972008705, 'test_precision': 0.08046464622020721, 'test_recall': 0.00997982919216156, 'test_f1': 0.01208952534943819, 'communication_cost': 30106896}
[ 2026-03-27 10:37:05 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:37:05 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.5903968811035156, 'test_acc': 0.7968970537185669, 'test_precision': 0.33480021357536316, 'test_recall': 0.2851385772228241, 'test_f1': 0.3001481890678406, 'communication_cost': 33870258}
[ 2026-03-27 10:37:05 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:37:05 | node_5 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 10:37:05 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.1624443531036377, 'test_acc': 0.23266635835170746, 'test_precision': 0.20354412496089935, 'test_recall': 0.08274248242378235, 'test_f1': 0.1058303490281105, 'communication_cost': 30106896}
[ 2026-03-27 10:37:05 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:37:05 | node_5 | INFO ] ♻️ Proactively processing 1 early models for round 3.
[ 2026-03-27 10:37:05 | node_5 | INFO ] 🧩 Model added for round 3 (1/9) from ['node_8']
[ 2026-03-27 10:37:05 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:37:05 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:37:05 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.3774056434631348, 'test_acc': 0.10306643694639206, 'test_precision': 0.21716557443141937, 'test_recall': 0.024968868121504784, 'test_f1': 0.04392192140221596, 'communication_cost': 30106896}
[ 2026-03-27 10:37:05 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:37:05 | node_1 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 10:37:05 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:37:05 | node_1 | INFO ] ♻️ Proactively processing 2 early models for round 3.
[ 2026-03-27 10:37:05 | node_1 | INFO ] 🧩 Model added for round 3 (1/10) from ['node_8']
[ 2026-03-27 10:37:05 | node_1 | INFO ] 🧩 Model added for round 3 (2/10) from ['node_4']
[ 2026-03-27 10:37:05 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:37:05 | node_9 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:05 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:05 | node | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 10:37:05 | node | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:37:05 | node_6 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 10:37:05 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:37:05 | node_6 | INFO ] ♻️ Proactively processing 1 early models for round 3.
[ 2026-03-27 10:37:05 | node_6 | INFO ] 🧩 Model added for round 3 (1/9) from ['node_4']
[ 2026-03-27 10:37:05 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:37:05 | node_3 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 10:37:05 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.343142032623291, 'test_acc': 0.02348066307604313, 'test_precision': 0.11097079515457153, 'test_recall': 0.01704510860145092, 'test_f1': 0.019014442339539528, 'communication_cost': 30106896}
[ 2026-03-27 10:37:05 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:37:05 | node_9 | INFO ] 📢 Broadcasting metrics.
