[ 2026-03-27 21:44:05 | node_8 | INFO ] 🧩 Model added for round 97 (6/9) from ['node_3']
[ 2026-03-27 21:44:43 | node_9 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_4']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 21:44:43 | node_4 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_2']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:44:43 | node_6 | INFO ] 🧩 Model added for round 98 (5/8) from ['node_8']
[ 2026-03-27 21:44:43 | node_1 | INFO ] ♻️ Proactively processing 7 early models for round 98.
[ 2026-03-27 21:44:43 | node_6 | INFO ] 🧩 Model added for round 98 (6/8) from ['node_9']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🧩 Model added for round 98 (1/8) from ['node_7']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🧩 Model added for round 98 (2/8) from ['node']
[ 2026-03-27 21:44:43 | node_3 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_5']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🧩 Model added for round 98 (3/8) from ['node_4']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🧩 Model added for round 98 (4/8) from ['node_3']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🧩 Model added for round 98 (5/8) from ['node_8']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🧩 Model added for round 98 (6/8) from ['node_9']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_5']
[ 2026-03-27 21:44:43 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:44:43 | node_7 | INFO ] 🧩 Model added for round 98 (4/9) from ['node_3']
[ 2026-03-27 21:44:43 | node_7 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_8']
[ 2026-03-27 21:44:43 | node_7 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_9']
[ 2026-03-27 21:44:43 | node_5 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_2']
[ 2026-03-27 21:44:43 | node_4 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_5']
[ 2026-03-27 21:44:44 | node_8 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_3']
[ 2026-03-27 21:44:44 | node_9 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_8']
[ 2026-03-27 21:44:44 | node_8 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_9']
[ 2026-03-27 21:44:44 | node_6 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_2']
[ 2026-03-27 21:44:44 | node_6 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_5']
[ 2026-03-27 21:44:44 | node_9 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_3']
[ 2026-03-27 21:44:44 | node_7 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_2']
[ 2026-03-27 21:44:44 | node_7 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_5']
[ 2026-03-27 21:44:44 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:44 | node_9 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_2']
[ 2026-03-27 21:44:45 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:45 | node_8 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_5']
[ 2026-03-27 21:44:45 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:45 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:45 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:44:45 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:44:45 | node_1 | INFO ] ✅ [FORCE] Local model added for round 98. (8/8)
[ 2026-03-27 21:44:50 | node_1 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 21:44:50 | node | INFO ] 🧩 Model added for round 98 (10/10) from ['node_1']
[ 2026-03-27 21:44:51 | node_3 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_1']
[ 2026-03-27 21:44:51 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:51 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:51 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:51 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:51 | node_4 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_1']
[ 2026-03-27 21:44:52 | node_5 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_1']
[ 2026-03-27 21:44:52 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:52 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:52 | node_7 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_1']
[ 2026-03-27 21:44:52 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:52 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:52 | node_8 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_1']
[ 2026-03-27 21:44:52 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:52 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:52 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:52 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:52 | node_9 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_1']
[ 2026-03-27 21:44:53 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:53 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:44:53 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:53 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:44:58 | node_6 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:44:58 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:44:58 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.2427706718444824, 'test_acc': 0.8200984001159668, 'test_precision': 0.387104868888855, 'test_recall': 0.3498806357383728, 'test_f1': 0.36539608240127563, 'communication_cost': 26343772}
[ 2026-03-27 21:44:58 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:44:58 | node_2 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:44:59 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:44:59 | node_6 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:44:59 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:44:59 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:44:59 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.8222683072090149, 'test_acc': 0.9389225840568542, 'test_precision': 0.4182552993297577, 'test_recall': 0.4039275050163269, 'test_f1': 0.40767163038253784, 'communication_cost': 26343772}
[ 2026-03-27 21:44:59 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:00 | node_2 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:00 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:00 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:00 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:00 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:00 | node_6 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-27 21:45:03 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:03 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:03 | node_2 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-27 21:45:05 | node | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:05 | node | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:05 | node_3 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:05 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:05 | node_4 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:05 | node_6 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_8', 'node_9']
[ 2026-03-27 21:45:05 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:06 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 1.3027167320251465, 'test_acc': 0.8563995957374573, 'test_precision': 0.34474605321884155, 'test_recall': 0.3111002445220947, 'test_f1': 0.3255079388618469, 'communication_cost': 33870564}
[ 2026-03-27 21:45:06 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:06 | node_5 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:06 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:06 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.038978934288025, 'test_acc': 0.8484848737716675, 'test_precision': 0.5, 'test_recall': 0.44804319739341736, 'test_f1': 0.47182542085647583, 'communication_cost': 33870564}
[ 2026-03-27 21:45:06 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:06 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.8602188229560852, 'test_acc': 0.8268101811408997, 'test_precision': 0.21535563468933105, 'test_recall': 0.18412426114082336, 'test_f1': 0.19770734012126923, 'communication_cost': 33870564}
[ 2026-03-27 21:45:06 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:06 | node_2 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_6']
[ 2026-03-27 21:45:06 | node_8 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:06 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:06 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.6553152799606323, 'test_acc': 0.9164370894432068, 'test_precision': 0.46148058772087097, 'test_recall': 0.4455370008945465, 'test_f1': 0.45187950134277344, 'communication_cost': 30107168}
[ 2026-03-27 21:45:06 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:06 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.9285342693328857, 'test_acc': 0.8308157324790955, 'test_precision': 0.2756619453430176, 'test_recall': 0.22094085812568665, 'test_f1': 0.2430041879415512, 'communication_cost': 30107168}
[ 2026-03-27 21:45:06 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:06 | node_7 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:06 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:06 | node_1 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:06 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:06 | node | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:06 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:06 | node | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 21:45:06 | node | INFO ] 🧩 Model added for round 99 (1/10) from ['node_6']
[ 2026-03-27 21:45:06 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:06 | node_4 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:06 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:07 | node_4 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 21:45:07 | node_4 | INFO ] 🧩 Model added for round 99 (1/10) from ['node_6']
[ 2026-03-27 21:45:07 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:07 | node_3 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:07 | node | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:07 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:07 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:07 | node_9 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 21:45:07 | node_3 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 21:45:07 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-03-27 21:45:07 | node | INFO ] ✅ [FORCE] Local model added for round 99. (2/10)
[ 2026-03-27 21:45:07 | node_3 | INFO ] 🧩 Model added for round 99 (1/10) from ['node_6']
[ 2026-03-27 21:45:07 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:07 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.6602475643157959, 'test_acc': 0.9604578614234924, 'test_precision': 0.43757933378219604, 'test_recall': 0.42564427852630615, 'test_f1': 0.43143442273139954, 'communication_cost': 30107168}
[ 2026-03-27 21:45:07 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.6664942502975464, 'test_acc': 0.9175823926925659, 'test_precision': 0.4033803939819336, 'test_recall': 0.38673704862594604, 'test_f1': 0.3898485600948334, 'communication_cost': 26343772}
[ 2026-03-27 21:45:07 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:07 | node_5 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:07 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:07 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:07 | node_5 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 21:45:07 | node_5 | INFO ] 🧩 Model added for round 99 (1/9) from ['node_6']
[ 2026-03-27 21:45:07 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:07 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.6042429208755493, 'test_acc': 0.9479495286941528, 'test_precision': 0.4403986930847168, 'test_recall': 0.40872499346733093, 'test_f1': 0.4221079647541046, 'communication_cost': 30107168}
[ 2026-03-27 21:45:07 | node_8 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:07 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:07 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 21:45:07 | node_8 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 21:45:07 | node_8 | INFO ] 🧩 Model added for round 99 (1/9) from ['node_6']
[ 2026-03-27 21:45:07 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:07 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:07 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:07 | node_4 | INFO ] ✅ [FORCE] Local model added for round 99. (2/10)
[ 2026-03-27 21:45:07 | node_1 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:08 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:08 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:08 | node_7 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:08 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:08 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:08 | node_2 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 21:45:08 | node | INFO ] 🧩 Model added for round 99 (3/10) from ['node_2']
[ 2026-03-27 21:45:08 | node_9 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 21:45:08 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 21:45:08 | node_9 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 21:45:08 | node_9 | INFO ] 🧩 Model added for round 99 (1/9) from ['node_6']
[ 2026-03-27 21:45:08 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 21:45:08 | node_3 | INFO ] 🧩 Model added for round 99 (2/10) from ['node_2']
[ 2026-03-27 21:45:08 | node_4 | INFO ] 🧩 Model added for round 99 (3/10) from ['node_2']
[ 2026-03-27 21:45:09 | node_5 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_2']
[ 2026-03-27 21:45:09 | node_6 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_2']
[ 2026-03-27 21:45:09 | node_7 | INFO ] 🧩 Model added for round 99 (1/9) from ['node_2']
[ 2026-03-27 21:45:09 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:09 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:09 | node_8 | INFO ] ✅ [FORCE] Local model added for round 99. (2/9)
[ 2026-03-27 21:45:09 | node_9 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_2']
[ 2026-03-27 21:45:10 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:10 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:10 | node_3 | INFO ] ✅ [FORCE] Local model added for round 99. (3/10)
[ 2026-03-27 21:45:10 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:10 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:10 | node_9 | INFO ] ✅ [FORCE] Local model added for round 99. (3/9)
[ 2026-03-27 21:45:10 | node_5 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:10 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:10 | node_5 | INFO ] ✅ [FORCE] Local model added for round 99. (3/9)
[ 2026-03-27 21:45:10 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:10 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:10 | node_1 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-27 21:45:11 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 21:45:11 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 21:45:11 | node_7 | INFO ] ✅ [FORCE] Local model added for round 99. (2/9)
[ 2026-03-27 21:45:12 | node | INFO ] 📤 Sending model to 9 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 21:45:12 | node_1 | INFO ] 🧩 Model added for round 99 (2/8) from ['node']
[ 2026-03-27 21:45:12 | node_2 | INFO ] 🧩 Model added for round 99 (3/8) from ['node']
[ 2026-03-27 21:45:12 | node_4 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 21:45:12 | node | INFO ] 🧩 Model added for round 99 (4/10) from ['node_4']
[ 2026-03-27 21:45:12 | node_3 | INFO ] 🧩 Model added for round 99 (4/10) from ['node']
[ 2026-03-27 21:45:13 | node_1 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_4']
[ 2026-03-27 21:45:13 | node_4 | INFO ] 🧩 Model added for round 99 (4/10) from ['node']
[ 2026-03-27 21:45:13 | node_2 | INFO ] 🧩 Model added for round 99 (4/8) from ['node_4']
[ 2026-03-27 21:45:13 | node_5 | INFO ] 🧩 Model added for round 99 (4/9) from ['node']
[ 2026-03-27 21:45:14 | node_3 | INFO ] 🧩 Model added for round 99 (5/10) from ['node_4']
[ 2026-03-27 21:45:14 | node_6 | INFO ] 🧩 Model added for round 99 (3/8) from ['node']
[ 2026-03-27 21:45:14 | node_5 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_4']
[ 2026-03-27 21:45:14 | node_7 | INFO ] 🧩 Model added for round 99 (3/9) from ['node']
[ 2026-03-27 21:45:14 | node_6 | INFO ] 🧩 Model added for round 99 (4/8) from ['node_4']
[ 2026-03-27 21:45:14 | node_8 | INFO ] 🧩 Model added for round 99 (3/9) from ['node']
[ 2026-03-27 21:45:14 | node_8 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 21:45:14 | node | INFO ] 🧩 Model added for round 99 (5/10) from ['node_8']
[ 2026-03-27 21:45:14 | node_7 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_4']
[ 2026-03-27 21:45:14 | node_9 | INFO ] 🧩 Model added for round 99 (4/9) from ['node']
[ 2026-03-27 21:45:15 | node_3 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 21:45:15 | node_1 | INFO ] 🧩 Model added for round 99 (4/8) from ['node_8']
[ 2026-03-27 21:45:15 | node | INFO ] 🧩 Model added for round 99 (6/10) from ['node_3']
[ 2026-03-27 21:45:15 | node_8 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_4']
[ 2026-03-27 21:45:15 | node_9 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_8']
[ 2026-03-27 21:45:15 | node_5 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_8']
[ 2026-03-27 21:45:15 | node_1 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 21:45:15 | node_3 | INFO ] 🧩 Model added for round 99 (6/10) from ['node_8']
[ 2026-03-27 21:45:15 | node | INFO ] 🧩 Model added for round 99 (7/10) from ['node_9']
[ 2026-03-27 21:45:15 | node | INFO ] 🧩 Model added for round 99 (8/10) from ['node_5']
[ 2026-03-27 21:45:15 | node_9 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_4']
[ 2026-03-27 21:45:15 | node | INFO ] 🧩 Model added for round 99 (9/10) from ['node_1']
[ 2026-03-27 21:45:15 | node_1 | INFO ] 🧩 Model added for round 99 (5/8) from ['node_3']
[ 2026-03-27 21:45:16 | node_4 | INFO ] 🧩 Model added for round 99 (5/10) from ['node_8']
[ 2026-03-27 21:45:16 | node_1 | INFO ] 🧩 Model added for round 99 (6/8) from ['node_5']
[ 2026-03-27 21:45:16 | node_7 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_8', 'node_9']
[ 2026-03-27 21:45:16 | node_2 | INFO ] 🧩 Model added for round 99 (5/8) from ['node_3']
[ 2026-03-27 21:45:16 | node_1 | INFO ] 🧩 Model added for round 99 (7/8) from ['node_9']
[ 2026-03-27 21:45:16 | node | INFO ] 🧩 Model added for round 99 (10/10) from ['node_7']
[ 2026-03-27 21:45:16 | node_3 | INFO ] 🧩 Model added for round 99 (7/10) from ['node_1']
[ 2026-03-27 21:45:16 | node_2 | INFO ] 🧩 Model added for round 99 (6/8) from ['node_9']
[ 2026-03-27 21:45:16 | node_5 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_8']
[ 2026-03-27 21:45:16 | node_2 | INFO ] 🧩 Model added for round 99 (7/8) from ['node_5']
[ 2026-03-27 21:45:16 | node_4 | INFO ] 🧩 Model added for round 99 (6/10) from ['node_3']
[ 2026-03-27 21:45:16 | node_4 | INFO ] 🧩 Model added for round 99 (7/10) from ['node_1']
[ 2026-03-27 21:45:16 | node_1 | INFO ] 🧩 Model added for round 99 (8/8) from ['node_7']
[ 2026-03-27 21:45:17 | node_3 | INFO ] 🧩 Model added for round 99 (8/10) from ['node_9']
[ 2026-03-27 21:45:17 | node_6 | INFO ] 🧩 Model added for round 99 (5/8) from ['node_8']
[ 2026-03-27 21:45:17 | node_3 | INFO ] 🧩 Model added for round 99 (9/10) from ['node_5']
[ 2026-03-27 21:45:17 | node_5 | INFO ] 🧩 Model added for round 99 (7/9) from ['node_3']
[ 2026-03-27 21:45:17 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:45:17 | node_5 | INFO ] 🧩 Model added for round 99 (8/9) from ['node_1']
[ 2026-03-27 21:45:17 | node_2 | INFO ] 🧩 Model added for round 99 (8/8) from ['node_7']
[ 2026-03-27 21:45:17 | node_7 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_8']
[ 2026-03-27 21:45:17 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:45:17 | node_4 | INFO ] 🧩 Model added for round 99 (8/10) from ['node_9']
[ 2026-03-27 21:45:17 | node_6 | INFO ] 🧩 Model added for round 99 (6/8) from ['node_3']
[ 2026-03-27 21:45:17 | node_4 | INFO ] 🧩 Model added for round 99 (9/10) from ['node_5']
[ 2026-03-27 21:45:17 | node_7 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_1']
[ 2026-03-27 21:45:17 | node_3 | INFO ] 🧩 Model added for round 99 (10/10) from ['node_7']
[ 2026-03-27 21:45:18 | node_7 | INFO ] 🧩 Model added for round 99 (7/9) from ['node_3']
[ 2026-03-27 21:45:18 | node_9 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_8']
[ 2026-03-27 21:45:18 | node_6 | INFO ] 🧩 Model added for round 99 (7/8) from ['node_5']
[ 2026-03-27 21:45:18 | node_6 | INFO ] 🧩 Model added for round 99 (8/8) from ['node_9']
[ 2026-03-27 21:45:18 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:45:18 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 21:45:18 | node_8 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_1']
[ 2026-03-27 21:45:18 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:45:18 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 21:45:18 | node_7 | INFO ] 🧩 Model added for round 99 (8/9) from ['node_5']
[ 2026-03-27 21:45:18 | node_7 | INFO ] 🧩 Model added for round 99 (9/9) from ['node_9']
[ 2026-03-27 21:45:18 | node_8 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_3']
