[ 2026-03-27 22:45:45 | node_1 | INFO ] 🧩 Model added for round 97 (2/8) from ['node_5']
[ 2026-03-27 22:46:10 | node_4 | INFO ] 🧩 Model added for round 98 (2/9) from ['node_2']
[ 2026-03-27 22:46:10 | node_4 | INFO ] 🧩 Model added for round 98 (3/9) from ['node_3']
[ 2026-03-27 22:46:10 | node_4 | INFO ] 🧩 Model added for round 98 (4/9) from ['node']
[ 2026-03-27 22:46:10 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:10 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.030667543411255, 'test_acc': 0.7750939130783081, 'test_precision': 0.2445160448551178, 'test_recall': 0.2060307413339615, 'test_f1': 0.22187288105487823, 'communication_cost': 30107168}
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 22:46:10 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:10 | node_8 | INFO ] ♻️ Proactively processing 5 early models for round 98.
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🧩 Model added for round 98 (1/10) from ['node_5']
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🧩 Model added for round 98 (2/10) from ['node_3']
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🧩 Model added for round 98 (3/10) from ['node_2']
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🧩 Model added for round 98 (4/10) from ['node']
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🧩 Model added for round 98 (5/10) from ['node_1']
[ 2026-03-27 22:46:10 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:11 | node_9 | INFO ] ♻️ Proactively processing 5 early models for round 98.
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🧩 Model added for round 98 (1/9) from ['node_5']
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🧩 Model added for round 98 (2/9) from ['node_3']
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🧩 Model added for round 98 (3/9) from ['node_2']
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🧩 Model added for round 98 (4/9) from ['node']
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_1']
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:11 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:11 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:11 | node_7 | INFO ] ✅ [FORCE] Local model added for round 98. (6/10)
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:11 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:11 | node_9 | INFO ] ✅ [FORCE] Local model added for round 98. (6/9)
[ 2026-03-27 22:46:12 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:12 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:12 | node_8 | INFO ] ✅ [FORCE] Local model added for round 98. (6/10)
[ 2026-03-27 22:46:12 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:12 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:12 | node_4 | INFO ] ✅ [FORCE] Local model added for round 98. (5/9)
[ 2026-03-27 22:46:12 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:12 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:12 | node_6 | INFO ] ✅ [FORCE] Local model added for round 98. (5/8)
[ 2026-03-27 22:46:16 | node_7 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 22:46:16 | node | INFO ] 🧩 Model added for round 98 (6/10) from ['node_7']
[ 2026-03-27 22:46:16 | node_1 | INFO ] 🧩 Model added for round 98 (5/8) from ['node_7']
[ 2026-03-27 22:46:16 | node_2 | INFO ] 🧩 Model added for round 98 (6/10) from ['node_7']
[ 2026-03-27 22:46:16 | node_3 | INFO ] 🧩 Model added for round 98 (4/8) from ['node_7']
[ 2026-03-27 22:46:16 | node_9 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8']
[ 2026-03-27 22:46:16 | node | INFO ] 🧩 Model added for round 98 (7/10) from ['node_9']
[ 2026-03-27 22:46:16 | node_4 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_7']
[ 2026-03-27 22:46:17 | node_1 | INFO ] 🧩 Model added for round 98 (6/8) from ['node_9']
[ 2026-03-27 22:46:17 | node_8 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 22:46:17 | node_5 | INFO ] 🧩 Model added for round 98 (5/8) from ['node_7']
[ 2026-03-27 22:46:17 | node_2 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_9']
[ 2026-03-27 22:46:17 | node | INFO ] 🧩 Model added for round 98 (8/10) from ['node_8']
[ 2026-03-27 22:46:17 | node_4 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 22:46:17 | node_6 | INFO ] 🧩 Model added for round 98 (6/8) from ['node_7']
[ 2026-03-27 22:46:17 | node | INFO ] 🧩 Model added for round 98 (9/10) from ['node_4']
[ 2026-03-27 22:46:17 | node_6 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_7', 'node_8']
[ 2026-03-27 22:46:17 | node | INFO ] 🧩 Model added for round 98 (10/10) from ['node_6']
[ 2026-03-27 22:46:17 | node_1 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_8']
[ 2026-03-27 22:46:17 | node_3 | INFO ] 🧩 Model added for round 98 (5/8) from ['node_9']
[ 2026-03-27 22:46:17 | node_8 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_7']
[ 2026-03-27 22:46:17 | node_2 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_4']
[ 2026-03-27 22:46:17 | node_2 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_8']
[ 2026-03-27 22:46:17 | node_1 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_6']
[ 2026-03-27 22:46:17 | node_9 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_7']
[ 2026-03-27 22:46:18 | node_3 | INFO ] 🧩 Model added for round 98 (6/8) from ['node_4']
[ 2026-03-27 22:46:18 | node_4 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_9']
[ 2026-03-27 22:46:18 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:18 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:18 | node_3 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_8']
[ 2026-03-27 22:46:18 | node_2 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_6']
[ 2026-03-27 22:46:18 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:18 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:18 | node_5 | INFO ] 🧩 Model added for round 98 (6/8) from ['node_9']
[ 2026-03-27 22:46:18 | node_5 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_4']
[ 2026-03-27 22:46:18 | node_4 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_8']
[ 2026-03-27 22:46:18 | node_3 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_6']
[ 2026-03-27 22:46:18 | node_7 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_9']
[ 2026-03-27 22:46:18 | node_6 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_4']
[ 2026-03-27 22:46:18 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:18 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:18 | node_5 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_8']
[ 2026-03-27 22:46:18 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:18 | node_4 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_6']
[ 2026-03-27 22:46:18 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:18 | node_8 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_9']
[ 2026-03-27 22:46:18 | node_7 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_4']
[ 2026-03-27 22:46:19 | node_6 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_8']
[ 2026-03-27 22:46:19 | node_7 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_6']
[ 2026-03-27 22:46:19 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:19 | node_8 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_4']
[ 2026-03-27 22:46:19 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:19 | node_7 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_8']
[ 2026-03-27 22:46:19 | node_8 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_6']
[ 2026-03-27 22:46:19 | node_9 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_4']
[ 2026-03-27 22:46:19 | node_9 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_8']
[ 2026-03-27 22:46:19 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:19 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:19 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:19 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:20 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 22:46:20 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:20 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:20 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:20 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:20 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 22:46:20 | node_5 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 22:46:20 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:20 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 22:46:20 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:20 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.5749602317810059, 'test_acc': 0.8954489827156067, 'test_precision': 0.3147266209125519, 'test_recall': 0.2896650731563568, 'test_f1': 0.3014413118362427, 'communication_cost': 26343772}
[ 2026-03-27 22:46:20 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:20 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.7470546960830688, 'test_acc': 0.9330143332481384, 'test_precision': 0.32829102873802185, 'test_recall': 0.3107997477054596, 'test_f1': 0.3188004791736603, 'communication_cost': 26343772}
[ 2026-03-27 22:46:20 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:21 | node_5 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:21 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:21 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:21 | node_1 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:21 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:21 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:22 | node_5 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:22 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:22 | node_5 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-27 22:46:24 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:24 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:24 | node_1 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-27 22:46:27 | node_5 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 22:46:28 | node_1 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_5']
[ 2026-03-27 22:46:29 | node_1 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_2', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 22:46:29 | node_5 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_1']
[ 2026-03-27 22:46:30 | node | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:30 | node | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:30 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.09882352501153946, 'test_acc': 0.9878542423248291, 'test_precision': 0.7685560584068298, 'test_recall': 0.7633940577507019, 'test_f1': 0.7659342885017395, 'communication_cost': 33870564}
[ 2026-03-27 22:46:30 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:31 | node | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:31 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:31 | node | INFO ] ♻️ Proactively processing 2 early models for round 99.
[ 2026-03-27 22:46:31 | node | INFO ] 🧩 Model added for round 99 (1/10) from ['node_5']
[ 2026-03-27 22:46:31 | node | INFO ] 🧩 Model added for round 99 (2/10) from ['node_1']
[ 2026-03-27 22:46:31 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:31 | node_2 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:31 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:31 | node_3 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:31 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:31 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.5329679846763611, 'test_acc': 0.9602977633476257, 'test_precision': 0.5675510764122009, 'test_recall': 0.5533478856086731, 'test_f1': 0.5599688291549683, 'communication_cost': 26343772}
[ 2026-03-27 22:46:31 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.5880535840988159, 'test_acc': 0.9145802855491638, 'test_precision': 0.33074936270713806, 'test_recall': 0.3081081509590149, 'test_f1': 0.3187326490879059, 'communication_cost': 33870564}
[ 2026-03-27 22:46:31 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:31 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:32 | node_3 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:32 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:32 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:32 | node_2 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:32 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:32 | node_2 | INFO ] ♻️ Proactively processing 2 early models for round 99.
[ 2026-03-27 22:46:32 | node_2 | INFO ] 🧩 Model added for round 99 (1/10) from ['node_5']
[ 2026-03-27 22:46:32 | node_2 | INFO ] 🧩 Model added for round 99 (2/10) from ['node_1']
[ 2026-03-27 22:46:32 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:32 | node_6 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:32 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:32 | node_7 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:32 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:32 | node_8 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:32 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:32 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.9545370936393738, 'test_acc': 0.8844444155693054, 'test_precision': 0.5494602918624878, 'test_recall': 0.5097920298576355, 'test_f1': 0.5223343968391418, 'communication_cost': 26343772}
[ 2026-03-27 22:46:32 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:32 | node_9 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:32 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:32 | node_4 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 22:46:32 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.5454078912734985, 'test_acc': 0.798701286315918, 'test_precision': 0.3165784776210785, 'test_recall': 0.3127724230289459, 'test_f1': 0.2924799621105194, 'communication_cost': 33870564}
[ 2026-03-27 22:46:33 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-03-27 22:46:33 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:33 | node_6 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:33 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:33 | node_6 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 22:46:33 | node_6 | INFO ] 🧩 Model added for round 99 (1/8) from ['node_1']
[ 2026-03-27 22:46:33 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:33 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.6902144551277161, 'test_acc': 0.9577889442443848, 'test_precision': 0.42056944966316223, 'test_recall': 0.4128043055534363, 'test_f1': 0.4155804216861725, 'communication_cost': 33870564}
[ 2026-03-27 22:46:33 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:33 | node_7 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:33 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:33 | node_7 | INFO ] ♻️ Proactively processing 2 early models for round 99.
[ 2026-03-27 22:46:33 | node_7 | INFO ] 🧩 Model added for round 99 (1/10) from ['node_5']
[ 2026-03-27 22:46:33 | node_7 | INFO ] 🧩 Model added for round 99 (2/10) from ['node_1']
[ 2026-03-27 22:46:33 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.3874127864837646, 'test_acc': 0.7536231875419617, 'test_precision': 0.26300132274627686, 'test_recall': 0.21715861558914185, 'test_f1': 0.235602006316185, 'communication_cost': 30107168}
[ 2026-03-27 22:46:33 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:33 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:33 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:33 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:33 | node_2 | INFO ] ✅ [FORCE] Local model added for round 99. (3/10)
[ 2026-03-27 22:46:33 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.9865559935569763, 'test_acc': 0.8691288828849792, 'test_precision': 0.29887333512306213, 'test_recall': 0.27105793356895447, 'test_f1': 0.28348222374916077, 'communication_cost': 30107168}
[ 2026-03-27 22:46:33 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 22:46:34 | node_8 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:34 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:34 | node_8 | INFO ] ♻️ Proactively processing 2 early models for round 99.
[ 2026-03-27 22:46:34 | node_8 | INFO ] 🧩 Model added for round 99 (1/10) from ['node_5']
[ 2026-03-27 22:46:34 | node_8 | INFO ] 🧩 Model added for round 99 (2/10) from ['node_1']
[ 2026-03-27 22:46:34 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:34 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:34 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:34 | node_9 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:34 | node_3 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-27 22:46:34 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:34 | node_9 | INFO ] ♻️ Proactively processing 2 early models for round 99.
[ 2026-03-27 22:46:34 | node_9 | INFO ] 🧩 Model added for round 99 (1/9) from ['node_5']
[ 2026-03-27 22:46:34 | node_9 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_1']
[ 2026-03-27 22:46:34 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:34 | node_4 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 22:46:34 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 22:46:34 | node_4 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-27 22:46:34 | node_4 | INFO ] 🧩 Model added for round 99 (1/9) from ['node_5']
[ 2026-03-27 22:46:34 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 22:46:34 | node | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:34 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:34 | node | INFO ] ✅ [FORCE] Local model added for round 99. (3/10)
[ 2026-03-27 22:46:34 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:34 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:34 | node_7 | INFO ] ✅ [FORCE] Local model added for round 99. (3/10)
[ 2026-03-27 22:46:34 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:34 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:34 | node_9 | INFO ] ✅ [FORCE] Local model added for round 99. (3/9)
[ 2026-03-27 22:46:35 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:35 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:35 | node_8 | INFO ] ✅ [FORCE] Local model added for round 99. (3/10)
[ 2026-03-27 22:46:36 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:36 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:36 | node_6 | INFO ] ✅ [FORCE] Local model added for round 99. (2/8)
[ 2026-03-27 22:46:36 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 22:46:36 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 22:46:36 | node_4 | INFO ] ✅ [FORCE] Local model added for round 99. (2/9)
[ 2026-03-27 22:46:38 | node_2 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 22:46:38 | node | INFO ] 🧩 Model added for round 99 (4/10) from ['node_2']
[ 2026-03-27 22:46:39 | node_1 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_2']
[ 2026-03-27 22:46:39 | node_3 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_2']
[ 2026-03-27 22:46:39 | node_3 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_2', 'node_4', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 22:46:39 | node | INFO ] 🧩 Model added for round 99 (5/10) from ['node_3']
[ 2026-03-27 22:46:39 | node_4 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_2']
[ 2026-03-27 22:46:39 | node_2 | INFO ] 🧩 Model added for round 99 (4/10) from ['node_3']
[ 2026-03-27 22:46:39 | node | INFO ] 📤 Sending model to 9 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 22:46:39 | node_5 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_2']
[ 2026-03-27 22:46:39 | node_1 | INFO ] 🧩 Model added for round 99 (4/8) from ['node']
[ 2026-03-27 22:46:39 | node_4 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_3']
[ 2026-03-27 22:46:39 | node_6 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_2']
[ 2026-03-27 22:46:39 | node_7 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 22:46:39 | node_2 | INFO ] 🧩 Model added for round 99 (5/10) from ['node']
[ 2026-03-27 22:46:39 | node_9 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8']
[ 2026-03-27 22:46:39 | node | INFO ] 🧩 Model added for round 99 (6/10) from ['node_7']
[ 2026-03-27 22:46:40 | node_6 | INFO ] 🧩 Model added for round 99 (4/8) from ['node_3']
[ 2026-03-27 22:46:40 | node | INFO ] 🧩 Model added for round 99 (7/10) from ['node_9']
[ 2026-03-27 22:46:40 | node_7 | INFO ] 🧩 Model added for round 99 (4/10) from ['node_2']
[ 2026-03-27 22:46:40 | node_3 | INFO ] 🧩 Model added for round 99 (3/8) from ['node']
[ 2026-03-27 22:46:40 | node_1 | INFO ] 🧩 Model added for round 99 (5/8) from ['node_7']
[ 2026-03-27 22:46:40 | node_7 | INFO ] 🧩 Model added for round 99 (5/10) from ['node_3']
[ 2026-03-27 22:46:40 | node_1 | INFO ] 🧩 Model added for round 99 (6/8) from ['node_9']
[ 2026-03-27 22:46:40 | node_8 | INFO ] 🧩 Model added for round 99 (4/10) from ['node_2']
[ 2026-03-27 22:46:40 | node_4 | INFO ] 🧩 Model added for round 99 (5/9) from ['node']
