[ 2026-03-27 18:41:40 | node_4 | INFO ] 🧩 Model added for round 97 (3/10) from ['node_1']
[ 2026-03-27 18:42:10 | node_2 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_4']
[ 2026-03-27 18:42:10 | node_5 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_7']
[ 2026-03-27 18:42:10 | node_7 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_8']
[ 2026-03-27 18:42:10 | node_7 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_5']
[ 2026-03-27 18:42:10 | node_1 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_6']
[ 2026-03-27 18:42:10 | node_3 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_4']
[ 2026-03-27 18:42:10 | node_6 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_7']
[ 2026-03-27 18:42:10 | node_9 | INFO ] 🧩 Model added for round 98 (6/10) from ['node_8']
[ 2026-03-27 18:42:10 | node_2 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_6']
[ 2026-03-27 18:42:10 | node_5 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_4']
[ 2026-03-27 18:42:11 | node_8 | INFO ] 🧩 Model added for round 98 (4/7) from ['node_5']
[ 2026-03-27 18:42:11 | node_8 | INFO ] 🧩 Model added for round 98 (5/7) from ['node_7']
[ 2026-03-27 18:42:11 | node_9 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8']
[ 2026-03-27 18:42:11 | node_9 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_5']
[ 2026-03-27 18:42:11 | node | INFO ] 🧩 Model added for round 98 (8/8) from ['node_9']
[ 2026-03-27 18:42:11 | node_3 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_6']
[ 2026-03-27 18:42:11 | node_6 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_4']
[ 2026-03-27 18:42:11 | node_9 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_7']
[ 2026-03-27 18:42:11 | node_1 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_9']
[ 2026-03-27 18:42:11 | node_7 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_4']
[ 2026-03-27 18:42:11 | node_4 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_6']
[ 2026-03-27 18:42:11 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:11 | node_2 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_9']
[ 2026-03-27 18:42:11 | node_8 | INFO ] 🧩 Model added for round 98 (6/7) from ['node_4']
[ 2026-03-27 18:42:11 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:11 | node_5 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_6']
[ 2026-03-27 18:42:12 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:12 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:12 | node_9 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_4']
[ 2026-03-27 18:42:12 | node_3 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_9']
[ 2026-03-27 18:42:12 | node_7 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_6']
[ 2026-03-27 18:42:12 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:12 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:12 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:12 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:12 | node_4 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_9']
[ 2026-03-27 18:42:12 | node_9 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_6']
[ 2026-03-27 18:42:12 | node_5 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_9']
[ 2026-03-27 18:42:12 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:12 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:13 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:13 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:13 | node_6 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_9']
[ 2026-03-27 18:42:13 | node_7 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_9']
[ 2026-03-27 18:42:13 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:13 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:13 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:13 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:13 | node_8 | INFO ] 🧩 Model added for round 98 (7/7) from ['node_9']
[ 2026-03-27 18:42:14 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:14 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:14 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:14 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:25 | node | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:25 | node | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:25 | node_1 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:25 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:25 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 2.5329790115356445, 'test_acc': 0.7344064116477966, 'test_precision': 0.26206710934638977, 'test_recall': 0.1971394270658493, 'test_f1': 0.22399112582206726, 'communication_cost': 26343772}
[ 2026-03-27 18:42:25 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:25 | node_2 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:25 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:25 | node_3 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:25 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:25 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.9081246256828308, 'test_acc': 0.9487179517745972, 'test_precision': 0.6003348231315613, 'test_recall': 0.585776686668396, 'test_f1': 0.5924590229988098, 'communication_cost': 33870564}
[ 2026-03-27 18:42:25 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:25 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 8.412040710449219, 'test_acc': 0.4021163880825043, 'test_precision': 0.32901236414909363, 'test_recall': 0.12980003654956818, 'test_f1': 0.1632322520017624, 'communication_cost': 30107168}
[ 2026-03-27 18:42:25 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:25 | node_4 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:25 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:26 | node | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:26 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:26 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:26 | node_5 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:26 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:26 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.427890658378601, 'test_acc': 0.8873168230056763, 'test_precision': 0.42633122205734253, 'test_recall': 0.3940887153148651, 'test_f1': 0.408120334148407, 'communication_cost': 30107168}
[ 2026-03-27 18:42:26 | node_1 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:26 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:26 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:26 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:26 | node_6 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:26 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:26 | node_3 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:26 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:26 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:26 | node_7 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:26 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:26 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 3.101973533630371, 'test_acc': 0.7569060921669006, 'test_precision': 0.22418661415576935, 'test_recall': 0.20601359009742737, 'test_f1': 0.20341593027114868, 'communication_cost': 30107168}
[ 2026-03-27 18:42:26 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:26 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.6497297286987305, 'test_acc': 0.8949416279792786, 'test_precision': 0.41444721817970276, 'test_recall': 0.37826958298683167, 'test_f1': 0.39085957407951355, 'communication_cost': 30107168}
[ 2026-03-27 18:42:26 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.8135184645652771, 'test_acc': 0.932272732257843, 'test_precision': 0.3342106342315674, 'test_recall': 0.32402870059013367, 'test_f1': 0.32738199830055237, 'communication_cost': 30107168}
[ 2026-03-27 18:42:26 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 5.429281711578369, 'test_acc': 0.6139534711837769, 'test_precision': 0.29523807764053345, 'test_recall': 0.2027762532234192, 'test_f1': 0.22240591049194336, 'communication_cost': 33870564}
[ 2026-03-27 18:42:26 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:26 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:26 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:26 | node_8 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:26 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:26 | node_2 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:26 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:27 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:27 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 8.08148193359375, 'test_acc': 0.7555555701255798, 'test_precision': 0.5571428537368774, 'test_recall': 0.481601744890213, 'test_f1': 0.5135608315467834, 'communication_cost': 22580376}
[ 2026-03-27 18:42:27 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:27 | node_6 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:27 | node_9 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:27 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:27 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:27 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:27 | node | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:27 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:27 | node | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-27 18:42:27 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:27 | node_5 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:27 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:27 | node_2 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-27 18:42:27 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:27 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:27 | node_7 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:27 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:27 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:27 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:27 | node_1 | INFO ] ✅ [FORCE] Local model added for round 99. (1/10)
[ 2026-03-27 18:42:27 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:27 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:27 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:27 | node_8 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:27 | node_3 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-27 18:42:27 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:27 | node_4 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:27 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:27 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:27 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:27 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.775003433227539, 'test_acc': 0.8848314881324768, 'test_precision': 0.42502066493034363, 'test_recall': 0.39109596610069275, 'test_f1': 0.3966923654079437, 'communication_cost': 33870564}
[ 2026-03-27 18:42:27 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:28 | node_9 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-27 18:42:28 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:28 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:29 | node_5 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:29 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:29 | node_5 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-27 18:42:29 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:29 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:29 | node_7 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-27 18:42:29 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:29 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:29 | node_8 | INFO ] ✅ [FORCE] Local model added for round 99. (1/7)
[ 2026-03-27 18:42:30 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:30 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:30 | node_4 | INFO ] ✅ [FORCE] Local model added for round 99. (1/10)
[ 2026-03-27 18:42:30 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:30 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:30 | node_6 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-27 18:42:31 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:31 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:31 | node_9 | INFO ] ✅ [FORCE] Local model added for round 99. (1/10)
[ 2026-03-27 18:42:32 | node | INFO ] 📤 Sending model to 7 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 18:42:32 | node_2 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 18:42:32 | node_1 | INFO ] 🧩 Model added for round 99 (2/10) from ['node']
[ 2026-03-27 18:42:32 | node_1 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 18:42:32 | node_3 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 18:42:32 | node | INFO ] 🧩 Model added for round 99 (2/8) from ['node_2']
[ 2026-03-27 18:42:32 | node | INFO ] 🧩 Model added for round 99 (3/8) from ['node_1']
[ 2026-03-27 18:42:32 | node | INFO ] 🧩 Model added for round 99 (4/8) from ['node_3']
[ 2026-03-27 18:42:32 | node_2 | INFO ] 🧩 Model added for round 99 (2/9) from ['node']
[ 2026-03-27 18:42:33 | node_1 | INFO ] 🧩 Model added for round 99 (3/10) from ['node_2']
[ 2026-03-27 18:42:33 | node_1 | INFO ] 🧩 Model added for round 99 (4/10) from ['node_3']
[ 2026-03-27 18:42:33 | node_2 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_1']
[ 2026-03-27 18:42:33 | node_3 | INFO ] 🧩 Model added for round 99 (2/9) from ['node']
[ 2026-03-27 18:42:33 | node_3 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_2']
[ 2026-03-27 18:42:33 | node_2 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_3']
[ 2026-03-27 18:42:33 | node_3 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_1']
[ 2026-03-27 18:42:33 | node_4 | INFO ] 🧩 Model added for round 99 (2/10) from ['node']
[ 2026-03-27 18:42:33 | node_4 | INFO ] 🧩 Model added for round 99 (3/10) from ['node_3']
[ 2026-03-27 18:42:33 | node_4 | INFO ] 🧩 Model added for round 99 (4/10) from ['node_2']
[ 2026-03-27 18:42:33 | node_4 | INFO ] 🧩 Model added for round 99 (5/10) from ['node_1']
[ 2026-03-27 18:42:33 | node_6 | INFO ] 🧩 Model added for round 99 (2/9) from ['node']
[ 2026-03-27 18:42:33 | node_5 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_3']
[ 2026-03-27 18:42:33 | node_5 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_2']
[ 2026-03-27 18:42:34 | node_5 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 18:42:34 | node_5 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_1']
[ 2026-03-27 18:42:34 | node_7 | INFO ] 🧩 Model added for round 99 (2/9) from ['node']
[ 2026-03-27 18:42:34 | node_1 | INFO ] 🧩 Model added for round 99 (5/10) from ['node_5']
[ 2026-03-27 18:42:34 | node_6 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_2']
[ 2026-03-27 18:42:34 | node_6 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_3']
[ 2026-03-27 18:42:34 | node_6 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_1']
[ 2026-03-27 18:42:34 | node_7 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 18:42:34 | node_9 | INFO ] 🧩 Model added for round 99 (2/10) from ['node']
[ 2026-03-27 18:42:34 | node_8 | INFO ] 🧩 Model added for round 99 (2/7) from ['node_2']
[ 2026-03-27 18:42:34 | node_2 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_5']
[ 2026-03-27 18:42:34 | node | INFO ] 🧩 Model added for round 99 (5/8) from ['node_7']
[ 2026-03-27 18:42:34 | node_7 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_1']
[ 2026-03-27 18:42:34 | node_7 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_3']
[ 2026-03-27 18:42:34 | node_8 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_1', 'node_2', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 18:42:34 | node_9 | INFO ] 🧩 Model added for round 99 (3/10) from ['node_2']
[ 2026-03-27 18:42:35 | node_1 | INFO ] 🧩 Model added for round 99 (6/10) from ['node_7']
[ 2026-03-27 18:42:35 | node_8 | INFO ] 🧩 Model added for round 99 (3/7) from ['node_1']
[ 2026-03-27 18:42:35 | node_3 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_5']
[ 2026-03-27 18:42:35 | node_1 | INFO ] 🧩 Model added for round 99 (7/10) from ['node_8']
[ 2026-03-27 18:42:35 | node_9 | INFO ] 🧩 Model added for round 99 (4/10) from ['node_3']
[ 2026-03-27 18:42:35 | node_4 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 18:42:35 | node_9 | INFO ] 🧩 Model added for round 99 (5/10) from ['node_1']
[ 2026-03-27 18:42:35 | node_4 | INFO ] 🧩 Model added for round 99 (6/10) from ['node_5']
[ 2026-03-27 18:42:35 | node_2 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_8']
[ 2026-03-27 18:42:35 | node_3 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_7']
[ 2026-03-27 18:42:35 | node | INFO ] 🧩 Model added for round 99 (6/8) from ['node_4']
[ 2026-03-27 18:42:35 | node_6 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_5']
[ 2026-03-27 18:42:35 | node_4 | INFO ] 🧩 Model added for round 99 (7/10) from ['node_8']
[ 2026-03-27 18:42:35 | node_4 | INFO ] 🧩 Model added for round 99 (8/10) from ['node_7']
[ 2026-03-27 18:42:35 | node_1 | INFO ] 🧩 Model added for round 99 (8/10) from ['node_4']
[ 2026-03-27 18:42:35 | node_6 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 18:42:36 | node_7 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_5']
[ 2026-03-27 18:42:36 | node_5 | INFO ] 🧩 Model added for round 99 (5/9) from ['node_8']
[ 2026-03-27 18:42:36 | node | INFO ] 🧩 Model added for round 99 (7/8) from ['node_6']
[ 2026-03-27 18:42:36 | node_5 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_7']
[ 2026-03-27 18:42:36 | node_2 | INFO ] 🧩 Model added for round 99 (7/9) from ['node_4']
[ 2026-03-27 18:42:36 | node_8 | INFO ] 🧩 Model added for round 99 (4/7) from ['node_5']
[ 2026-03-27 18:42:36 | node_1 | INFO ] 🧩 Model added for round 99 (9/10) from ['node_6']
[ 2026-03-27 18:42:36 | node_6 | INFO ] 🧩 Model added for round 99 (7/9) from ['node_7']
[ 2026-03-27 18:42:36 | node_7 | INFO ] 🧩 Model added for round 99 (6/9) from ['node_8']
[ 2026-03-27 18:42:36 | node_3 | INFO ] 🧩 Model added for round 99 (7/9) from ['node_4']
[ 2026-03-27 18:42:36 | node_9 | INFO ] 🧩 Model added for round 99 (6/10) from ['node_5']
[ 2026-03-27 18:42:36 | node_8 | INFO ] 🧩 Model added for round 99 (5/7) from ['node_7']
[ 2026-03-27 18:42:36 | node_2 | INFO ] 🧩 Model added for round 99 (8/9) from ['node_6']
[ 2026-03-27 18:42:36 | node_5 | INFO ] 🧩 Model added for round 99 (7/9) from ['node_4']
[ 2026-03-27 18:42:36 | node_9 | INFO ] 🧩 Model added for round 99 (7/10) from ['node_8']
[ 2026-03-27 18:42:36 | node_9 | INFO ] 🧩 Model added for round 99 (8/10) from ['node_7']
[ 2026-03-27 18:42:36 | node_9 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8']
[ 2026-03-27 18:42:37 | node_3 | INFO ] 🧩 Model added for round 99 (8/9) from ['node_6']
[ 2026-03-27 18:42:37 | node | INFO ] 🧩 Model added for round 99 (8/8) from ['node_9']
[ 2026-03-27 18:42:37 | node_6 | INFO ] 🧩 Model added for round 99 (8/9) from ['node_4']
[ 2026-03-27 18:42:37 | node_4 | INFO ] 🧩 Model added for round 99 (9/10) from ['node_6']
[ 2026-03-27 18:42:37 | node_1 | INFO ] 🧩 Model added for round 99 (10/10) from ['node_9']
[ 2026-03-27 18:42:37 | node_7 | INFO ] 🧩 Model added for round 99 (7/9) from ['node_4']
[ 2026-03-27 18:42:37 | node_5 | INFO ] 🧩 Model added for round 99 (8/9) from ['node_6']
[ 2026-03-27 18:42:37 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:37 | node_2 | INFO ] 🧩 Model added for round 99 (9/9) from ['node_9']
[ 2026-03-27 18:42:37 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:37 | node_7 | INFO ] 🧩 Model added for round 99 (8/9) from ['node_6']
[ 2026-03-27 18:42:37 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:37 | node_8 | INFO ] 🧩 Model added for round 99 (6/7) from ['node_4']
[ 2026-03-27 18:42:38 | node_3 | INFO ] 🧩 Model added for round 99 (9/9) from ['node_9']
[ 2026-03-27 18:42:38 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:38 | node_9 | INFO ] 🧩 Model added for round 99 (9/10) from ['node_4']
[ 2026-03-27 18:42:38 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:38 | node_9 | INFO ] 🧩 Model added for round 99 (10/10) from ['node_6']
[ 2026-03-27 18:42:38 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:38 | node_4 | INFO ] 🧩 Model added for round 99 (10/10) from ['node_9']
[ 2026-03-27 18:42:38 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:38 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:38 | node_5 | INFO ] 🧩 Model added for round 99 (9/9) from ['node_9']
[ 2026-03-27 18:42:38 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:38 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:38 | node_6 | INFO ] 🧩 Model added for round 99 (9/9) from ['node_9']
[ 2026-03-27 18:42:38 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:42:39 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:39 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:42:39 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
