[ 2026-03-27 10:56:05 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_DirichletPartitionStrategy_DFedAdp_no_gompertz_model_build_fn_20260327_105605 and copied ablation_mnist_04_no_gompertz.yaml
[ 2026-03-27 10:59:48 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:59:48 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:59:48 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:59:48 | node_6 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:59:48 | node | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:59:48 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:59:48 | node | INFO ] 🔬 Evaluating...
[ 2026-03-27 10:59:48 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.263913154602051, 'test_acc': 0.15100671350955963, 'test_precision': 0.19279250502586365, 'test_recall': 0.06556727737188339, 'test_f1': 0.0696786418557167, 'communication_cost': 25405002}
[ 2026-03-27 10:59:48 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:59:48 | node_2 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:48 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:48 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 3.9021944999694824, 'test_acc': 0.0, 'test_precision': 0.0, 'test_recall': 0.0, 'test_f1': 0.0, 'communication_cost': 22582224}
[ 2026-03-27 10:59:49 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:59:49 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.535066843032837, 'test_acc': 0.21927711367607117, 'test_precision': 0.10706432163715363, 'test_recall': 0.14257028698921204, 'test_f1': 0.10548810660839081, 'communication_cost': 16936668}
[ 2026-03-27 10:59:49 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:59:49 | node_7 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.7337396144866943, 'test_acc': 0.010454545728862286, 'test_precision': 0.06815584748983383, 'test_recall': 0.004728715866804123, 'test_f1': 0.008240818977355957, 'communication_cost': 25405002}
[ 2026-03-27 10:59:49 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:59:49 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.260836124420166, 'test_acc': 0.24537815153598785, 'test_precision': 0.13986852765083313, 'test_recall': 0.06703080981969833, 'test_f1': 0.0735260620713234, 'communication_cost': 19759446}
[ 2026-03-27 10:59:49 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:59:49 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:49 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:49 | node_2 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:59:49 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.9253246784210205, 'test_acc': 0.0009606147650629282, 'test_precision': 0.012295869179069996, 'test_recall': 0.00019212295592296869, 'test_f1': 0.000378334429115057, 'communication_cost': 22582224}
[ 2026-03-27 10:59:49 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 1.9630519151687622, 'test_acc': 0.2233285903930664, 'test_precision': 0.14270342886447906, 'test_recall': 0.10958850383758545, 'test_f1': 0.10828304290771484, 'communication_cost': 25405002}
[ 2026-03-27 10:59:49 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:59:49 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 10:59:49 | node_8 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node_1 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node_6 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node_9 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node_4 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node_5 | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:49 | node | INFO ] 🎉 Round 2 of 10 finished.
[ 2026-03-27 10:59:49 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 10:59:49 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:59:50 | node | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:50 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:50 | node | INFO ] ✅ [FORCE] Local model added for round 2. (1/10)
[ 2026-03-27 10:59:50 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:50 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:50 | node_6 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:59:51 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:51 | node_5 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:51 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:51 | node_4 | INFO ] ✅ [FORCE] Local model added for round 2. (1/10)
[ 2026-03-27 10:59:51 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:51 | node_5 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:59:52 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:52 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:52 | node_8 | INFO ] ✅ [FORCE] Local model added for round 2. (1/10)
[ 2026-03-27 10:59:52 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:52 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:52 | node_7 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:59:52 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:52 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:52 | node_9 | INFO ] ✅ [FORCE] Local model added for round 2. (1/8)
[ 2026-03-27 10:59:52 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:52 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:52 | node_1 | INFO ] ✅ [FORCE] Local model added for round 2. (1/7)
[ 2026-03-27 10:59:53 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:59:53 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:59:53 | node_3 | INFO ] ✅ [FORCE] Local model added for round 2. (1/9)
[ 2026-03-27 10:59:54 | node_2 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:59:54 | node | INFO ] 🧩 Model added for round 2 (2/10) from ['node_2']
[ 2026-03-27 10:59:54 | node_3 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_2']
[ 2026-03-27 10:59:54 | node_4 | INFO ] 🧩 Model added for round 2 (2/10) from ['node_2']
[ 2026-03-27 10:59:54 | node_5 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_2']
[ 2026-03-27 10:59:54 | node_6 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_2']
[ 2026-03-27 10:59:54 | node_7 | INFO ] 🧩 Model added for round 2 (2/9) from ['node_2']
[ 2026-03-27 10:59:54 | node_8 | INFO ] 🧩 Model added for round 2 (2/10) from ['node_2']
[ 2026-03-27 10:59:54 | node_9 | INFO ] 🧩 Model added for round 2 (2/8) from ['node_2']
[ 2026-03-27 10:59:55 | node | INFO ] 📤 Sending model to 9 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:59:55 | node_1 | INFO ] 🧩 Model added for round 2 (2/7) from ['node']
[ 2026-03-27 10:59:55 | node_2 | INFO ] 🧩 Model added for round 2 (2/9) from ['node']
[ 2026-03-27 10:59:55 | node_3 | INFO ] 🧩 Model added for round 2 (3/9) from ['node']
[ 2026-03-27 10:59:55 | node_4 | INFO ] 🧩 Model added for round 2 (3/10) from ['node']
[ 2026-03-27 10:59:55 | node_5 | INFO ] 🧩 Model added for round 2 (3/9) from ['node']
[ 2026-03-27 10:59:55 | node_6 | INFO ] 🧩 Model added for round 2 (3/9) from ['node']
[ 2026-03-27 10:59:55 | node_7 | INFO ] 🧩 Model added for round 2 (3/9) from ['node']
[ 2026-03-27 10:59:55 | node_8 | INFO ] 🧩 Model added for round 2 (3/10) from ['node']
[ 2026-03-27 10:59:55 | node_9 | INFO ] 🧩 Model added for round 2 (3/8) from ['node']
[ 2026-03-27 10:59:55 | node_6 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:59:55 | node | INFO ] 🧩 Model added for round 2 (3/10) from ['node_6']
[ 2026-03-27 10:59:55 | node_2 | INFO ] 🧩 Model added for round 2 (3/9) from ['node_6']
[ 2026-03-27 10:59:56 | node_3 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_6']
[ 2026-03-27 10:59:56 | node_4 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:59:56 | node_5 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:59:56 | node_4 | INFO ] 🧩 Model added for round 2 (4/10) from ['node_6']
[ 2026-03-27 10:59:56 | node | INFO ] 🧩 Model added for round 2 (4/10) from ['node_4']
[ 2026-03-27 10:59:56 | node | INFO ] 🧩 Model added for round 2 (5/10) from ['node_5']
[ 2026-03-27 10:59:56 | node_5 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_6']
[ 2026-03-27 10:59:56 | node_2 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_5']
[ 2026-03-27 10:59:56 | node_1 | INFO ] 🧩 Model added for round 2 (3/7) from ['node_4']
[ 2026-03-27 10:59:56 | node_7 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_6']
[ 2026-03-27 10:59:56 | node_3 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_5']
[ 2026-03-27 10:59:56 | node_2 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_4']
[ 2026-03-27 10:59:56 | node_8 | INFO ] 🧩 Model added for round 2 (4/10) from ['node_6']
[ 2026-03-27 10:59:56 | node_3 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_4']
[ 2026-03-27 10:59:56 | node_4 | INFO ] 🧩 Model added for round 2 (5/10) from ['node_5']
[ 2026-03-27 10:59:57 | node_9 | INFO ] 🧩 Model added for round 2 (4/8) from ['node_6']
[ 2026-03-27 10:59:57 | node_5 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_4']
[ 2026-03-27 10:59:57 | node_8 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 10:59:57 | node_6 | INFO ] 🧩 Model added for round 2 (4/9) from ['node_5']
[ 2026-03-27 10:59:57 | node | INFO ] 🧩 Model added for round 2 (6/10) from ['node_8']
[ 2026-03-27 10:59:57 | node_7 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8']
[ 2026-03-27 10:59:57 | node_6 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_4']
[ 2026-03-27 10:59:57 | node_9 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_8']
[ 2026-03-27 10:59:57 | node_7 | INFO ] 🧩 Model added for round 2 (5/9) from ['node_5']
[ 2026-03-27 10:59:57 | node | INFO ] 🧩 Model added for round 2 (7/10) from ['node_7']
[ 2026-03-27 10:59:57 | node | INFO ] 🧩 Model added for round 2 (8/10) from ['node_9']
[ 2026-03-27 10:59:57 | node_1 | INFO ] 📤 Sending model to 6 direct neighbors: ['node', 'node_3', 'node_4', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:59:57 | node_1 | INFO ] 🧩 Model added for round 2 (4/7) from ['node_8']
[ 2026-03-27 10:59:57 | node_7 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_4']
[ 2026-03-27 10:59:58 | node | INFO ] 🧩 Model added for round 2 (9/10) from ['node_1']
[ 2026-03-27 10:59:58 | node_8 | INFO ] 🧩 Model added for round 2 (5/10) from ['node_5']
[ 2026-03-27 10:59:58 | node_1 | INFO ] 🧩 Model added for round 2 (5/7) from ['node_7']
[ 2026-03-27 10:59:58 | node_1 | INFO ] 🧩 Model added for round 2 (6/7) from ['node_9']
[ 2026-03-27 10:59:58 | node_2 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_8']
[ 2026-03-27 10:59:58 | node_8 | INFO ] 🧩 Model added for round 2 (6/10) from ['node_4']
[ 2026-03-27 10:59:58 | node_3 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_1']
[ 2026-03-27 10:59:58 | node_2 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_7']
[ 2026-03-27 10:59:58 | node_3 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8']
[ 2026-03-27 10:59:58 | node_9 | INFO ] 🧩 Model added for round 2 (5/8) from ['node_5']
[ 2026-03-27 10:59:58 | node_2 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_9']
[ 2026-03-27 10:59:58 | node_3 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_8']
[ 2026-03-27 10:59:58 | node | INFO ] 🧩 Model added for round 2 (10/10) from ['node_3']
[ 2026-03-27 10:59:58 | node_9 | INFO ] 🧩 Model added for round 2 (6/8) from ['node_4']
[ 2026-03-27 10:59:58 | node_3 | INFO ] 🧩 Model added for round 2 (9/9) from ['node_7']
[ 2026-03-27 10:59:58 | node_4 | INFO ] 🧩 Model added for round 2 (6/10) from ['node_1']
[ 2026-03-27 10:59:58 | node_4 | INFO ] 🧩 Model added for round 2 (7/10) from ['node_8']
[ 2026-03-27 10:59:58 | node_4 | INFO ] 🧩 Model added for round 2 (8/10) from ['node_9']
[ 2026-03-27 10:59:59 | node_1 | INFO ] 🧩 Model added for round 2 (7/7) from ['node_3']
[ 2026-03-27 10:59:59 | node_4 | INFO ] 🧩 Model added for round 2 (9/10) from ['node_7']
[ 2026-03-27 10:59:59 | node_5 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_8']
[ 2026-03-27 10:59:59 | node_7 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_1']
[ 2026-03-27 10:59:59 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:59:59 | node_5 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_9']
[ 2026-03-27 10:59:59 | node_2 | INFO ] 🧩 Model added for round 2 (9/9) from ['node_3']
[ 2026-03-27 10:59:59 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:59:59 | node_8 | INFO ] 🧩 Model added for round 2 (7/10) from ['node_1']
[ 2026-03-27 10:59:59 | node_5 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_7']
[ 2026-03-27 10:59:59 | node_6 | INFO ] 🧩 Model added for round 2 (6/9) from ['node_8']
[ 2026-03-27 10:59:59 | node_6 | INFO ] 🧩 Model added for round 2 (7/9) from ['node_9']
[ 2026-03-27 10:59:59 | node_4 | INFO ] 🧩 Model added for round 2 (10/10) from ['node_3']
[ 2026-03-27 10:59:59 | node_6 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_7']
[ 2026-03-27 10:59:59 | node_8 | INFO ] 🧩 Model added for round 2 (8/10) from ['node_9']
[ 2026-03-27 10:59:59 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:59:59 | node_9 | INFO ] 🧩 Model added for round 2 (7/8) from ['node_1']
[ 2026-03-27 10:59:59 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:59:59 | node_7 | INFO ] 🧩 Model added for round 2 (8/9) from ['node_8']
[ 2026-03-27 11:00:00 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:00 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:00 | node_8 | INFO ] 🧩 Model added for round 2 (9/10) from ['node_7']
[ 2026-03-27 11:00:00 | node_9 | INFO ] 🧩 Model added for round 2 (8/8) from ['node_8']
[ 2026-03-27 11:00:00 | node_5 | INFO ] 🧩 Model added for round 2 (9/9) from ['node_3']
[ 2026-03-27 11:00:00 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 11:00:00 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 11:00:00 | node_6 | INFO ] 🧩 Model added for round 2 (9/9) from ['node_3']
[ 2026-03-27 11:00:00 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 11:00:00 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:00 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 11:00:00 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:00 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:00 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:00 | node_7 | INFO ] 🧩 Model added for round 2 (9/9) from ['node_3']
[ 2026-03-27 11:00:00 | node_8 | INFO ] 🧩 Model added for round 2 (10/10) from ['node_3']
[ 2026-03-27 11:00:00 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 11:00:00 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 11:00:01 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:01 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:01 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 11:00:01 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:01 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:01 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 11:00:01 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:01 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 17.6931209564209, 'test_acc': 0.0, 'test_precision': 0.0, 'test_recall': 0.0, 'test_f1': 0.0, 'communication_cost': 30106896}
[ 2026-03-27 11:00:01 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:01 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 9.402857780456543, 'test_acc': 0.0, 'test_precision': 0.0, 'test_recall': 0.0, 'test_f1': 0.0, 'communication_cost': 30106896}
[ 2026-03-27 11:00:01 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:01 | node_9 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:01 | node | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:01 | node | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:01 | node_5 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:01 | node_6 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:01 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:02 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 7.929293155670166, 'test_acc': 0.0, 'test_precision': 0.0, 'test_recall': 0.0, 'test_f1': 0.0, 'communication_cost': 33870258}
[ 2026-03-27 11:00:02 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:02 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 13.061725616455078, 'test_acc': 0.0, 'test_precision': 0.0, 'test_recall': 0.0, 'test_f1': 0.0, 'communication_cost': 30106896}
[ 2026-03-27 11:00:02 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:02 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 6.220252513885498, 'test_acc': 0.24337349832057953, 'test_precision': 0.23614457249641418, 'test_recall': 0.30602410435676575, 'test_f1': 0.24213425815105438, 'communication_cost': 22580172}
[ 2026-03-27 11:00:02 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.519495725631714, 'test_acc': 0.3680672347545624, 'test_precision': 0.20274509489536285, 'test_recall': 0.17610478401184082, 'test_f1': 0.17910534143447876, 'communication_cost': 26343534}
[ 2026-03-27 11:00:02 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:02 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:02 | node_2 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 11:00:02 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 11:00:02 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 6.293245315551758, 'test_acc': 0.22901849448680878, 'test_precision': 0.2500169277191162, 'test_recall': 0.22764189541339874, 'test_f1': 0.21479374170303345, 'communication_cost': 33870258}
[ 2026-03-27 11:00:02 | node_3 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:02 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 11:00:02 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 11:00:02 | node_7 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:02 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:02 | node_8 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 11:00:02 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-03-27 11:00:02 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 12.593381881713867, 'test_acc': 0.0, 'test_precision': 0.0, 'test_recall': 0.0, 'test_f1': 0.0, 'communication_cost': 30106896}
[ 2026-03-27 11:00:02 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 11:00:02 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 11:00:02 | node_2 | INFO ] ✅ [FORCE] Local model added for round 3. (1/9)
[ 2026-03-27 11:00:02 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:02 | node_1 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 11:00:02 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 11:00:02 | node_9 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 11:00:02 | node_6 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 11:00:02 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 11:00:02 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 11:00:02 | node_4 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 11:00:02 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 11:00:02 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 11.492908477783203, 'test_acc': 0.11064129322767258, 'test_precision': 0.1169837936758995, 'test_recall': 0.11322528123855591, 'test_f1': 0.10472948849201202, 'communication_cost': 30106896}
[ 2026-03-27 11:00:02 | node | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 11:00:02 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 11:00:02 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 11:00:02 | node_5 | INFO ] 🎉 Round 3 of 10 finished.
[ 2026-03-27 11:00:02 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
