[ 2026-04-18 08:56:00 | None | INFO ] Created experiment folder: /home/thaihoa_hn120/p2pfl/experiments/p2pfl_MNIST_DirichletPartitionStrategy_DFedAdp_2_model_build_fn_20260418_085600 and copied 01_mnist_dirichlet_0.1.yaml
[ 2026-04-18 09:02:31 | node_19 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-04-18 09:02:32 | node_18 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-04-18 09:02:32 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 09:02:32 | node_13 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-04-18 09:02:32 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:33 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.27303189039230347, 'test_acc': 0.9287531971931458, 'test_precision': 0.2508905827999115, 'test_recall': 0.23384223878383636, 'test_f1': 0.24201276898384094, 'communication_cost': 26343926}
[ 2026-04-18 09:02:33 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:33 | node_13 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-04-18 09:02:34 | node_1 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:34 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:34 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:34 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.474674418137773e-05
[ 2026-04-18 09:02:35 | node_1 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:35 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:35 | node_1 | INFO ] ✅ [FORCE] Local model added for round 5. (1/8)
[ 2026-04-18 09:02:37 | node_2 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:37 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:37 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.8048064708709717, 'test_acc': 0.7929515242576599, 'test_precision': 0.33773770928382874, 'test_recall': 0.245864599943161, 'test_f1': 0.27311238646507263, 'communication_cost': 30107344}
[ 2026-04-18 09:02:38 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:39 | node_2 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:39 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:39 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:39 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.517846585093749e-05
[ 2026-04-18 09:02:39 | node_4 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:39 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:39 | node_2 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:39 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:39 | node_2 | INFO ] ✅ [FORCE] Local model added for round 5. (1/9)
[ 2026-04-18 09:02:40 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 10.812906265258789, 'test_acc': 0.1360759437084198, 'test_precision': 0.11091019958257675, 'test_recall': 0.07111229747533798, 'test_f1': 0.08524025231599808, 'communication_cost': 18817090}
[ 2026-04-18 09:02:40 | node_5 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:40 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:40 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:40 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.2265080213546753, 'test_acc': 0.6339937448501587, 'test_precision': 0.16009660065174103, 'test_recall': 0.1099431961774826, 'test_f1': 0.1257229596376419, 'communication_cost': 33870762}
[ 2026-04-18 09:02:40 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:40 | node_1 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_3', 'node_6', 'node_10', 'node_11', 'node_12', 'node_14', 'node_18']
[ 2026-04-18 09:02:40 | node_4 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:40 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:40 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:41 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.603132167094498e-05
[ 2026-04-18 09:02:41 | node | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:41 | node | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:41 | node_6 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:41 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:41 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 1.1890127658843994, 'test_acc': 0.7222222089767456, 'test_precision': 0.3356040120124817, 'test_recall': 0.30482643842697144, 'test_f1': 0.26976901292800903, 'communication_cost': 22580508}
[ 2026-04-18 09:02:41 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:42 | node_5 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:42 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:42 | node_4 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:42 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:42 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:42 | node_4 | INFO ] ✅ [FORCE] Local model added for round 5. (1/6)
[ 2026-04-18 09:02:42 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.534122118330639e-05
[ 2026-04-18 09:02:42 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.714735507965088, 'test_acc': 0.5375552177429199, 'test_precision': 0.14697276055812836, 'test_recall': 0.09034725278615952, 'test_f1': 0.10540569573640823, 'communication_cost': 41397598}
[ 2026-04-18 09:02:42 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:43 | node_11 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:43 | node_11 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:43 | node | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:43 | node_7 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:43 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:43 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:43 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:43 | node_11 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.3531172275543213, 'test_acc': 0.5993788838386536, 'test_precision': 0.17776545882225037, 'test_recall': 0.14034859836101532, 'test_f1': 0.13577847182750702, 'communication_cost': 30107344}
[ 2026-04-18 09:02:43 | node_11 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:43 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.572357584169086e-05
[ 2026-04-18 09:02:43 | node_9 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:43 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:43 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.6018112897872925, 'test_acc': 0.6469685435295105, 'test_precision': 0.17244550585746765, 'test_recall': 0.13115645945072174, 'test_f1': 0.14210012555122375, 'communication_cost': 33870762}
[ 2026-04-18 09:02:43 | node | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:43 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:43 | node_5 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:43 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:43 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:44 | node | INFO ] ✅ [FORCE] Local model added for round 5. (1/7)
[ 2026-04-18 09:02:44 | node_5 | INFO ] ✅ [FORCE] Local model added for round 5. (1/10)
[ 2026-04-18 09:02:44 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.4337335228919983, 'test_acc': 0.8711790442466736, 'test_precision': 0.2627647817134857, 'test_recall': 0.24903200566768646, 'test_f1': 0.25173309445381165, 'communication_cost': 41397598}
[ 2026-04-18 09:02:44 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:44 | node_6 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:44 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:44 | node_15 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:44 | node_6 | INFO ] ♻️ Proactively processing 1 early models for round 5.
[ 2026-04-18 09:02:44 | node_15 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:44 | node_6 | INFO ] 🧩 Model added for round 5 (1/12) from ['node_1']
[ 2026-04-18 09:02:44 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:44 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.538349419326502e-05
[ 2026-04-18 09:02:44 | node_15 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.7539408206939697, 'test_acc': 0.48965516686439514, 'test_precision': 0.34615641832351685, 'test_recall': 0.27615368366241455, 'test_f1': 0.27105972170829773, 'communication_cost': 26343926}
[ 2026-04-18 09:02:44 | node_15 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:44 | node_2 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_6', 'node_9', 'node_11', 'node_14', 'node_15', 'node_16', 'node_17']
[ 2026-04-18 09:02:44 | node_11 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:44 | node_11 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:45 | node_14 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:45 | node_11 | INFO ] ♻️ Proactively processing 1 early models for round 5.
[ 2026-04-18 09:02:45 | node_11 | INFO ] 🧩 Model added for round 5 (1/9) from ['node_1']
[ 2026-04-18 09:02:45 | node_14 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:45 | node | INFO ] 🧩 Model added for round 5 (2/7) from ['node_2']
[ 2026-04-18 09:02:45 | node_11 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:45 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.582814035940179e-05
[ 2026-04-18 09:02:45 | node_14 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.92141056060791, 'test_acc': 0.35013261437416077, 'test_precision': 0.18451163172721863, 'test_recall': 0.12495758384466171, 'test_f1': 0.12542231380939484, 'communication_cost': 37634180}
[ 2026-04-18 09:02:45 | node_14 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:45 | node_7 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:45 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:45 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:45 | node_6 | INFO ] 🧩 Model added for round 5 (2/12) from ['node_2']
[ 2026-04-18 09:02:45 | node_11 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:45 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.536623470313645e-05
[ 2026-04-18 09:02:45 | node_11 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:45 | node_11 | INFO ] ✅ [FORCE] Local model added for round 5. (2/9)
[ 2026-04-18 09:02:45 | node_7 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:45 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:45 | node_7 | INFO ] ✅ [FORCE] Local model added for round 5. (1/10)
[ 2026-04-18 09:02:46 | node_15 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:46 | node_15 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:46 | node_6 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:46 | node_9 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:46 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:46 | node_15 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:46 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:46 | node_6 | INFO ] ✅ [FORCE] Local model added for round 5. (3/12)
[ 2026-04-18 09:02:46 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.543565936016709e-05
[ 2026-04-18 09:02:46 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:46 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.5448713711522e-05
[ 2026-04-18 09:02:46 | node_9 | INFO ] 🧩 Model added for round 5 (1/12) from ['node_2']
[ 2026-04-18 09:02:46 | node_15 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:46 | node_15 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:46 | node_15 | INFO ] ✅ [FORCE] Local model added for round 5. (1/8)
[ 2026-04-18 09:02:46 | node_9 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:46 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:46 | node_9 | INFO ] ✅ [FORCE] Local model added for round 5. (2/12)
[ 2026-04-18 09:02:47 | node_17 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:47 | node_17 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:47 | node_14 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:47 | node_11 | INFO ] 🧩 Model added for round 5 (3/9) from ['node_2']
[ 2026-04-18 09:02:47 | node_14 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:47 | node_14 | INFO ] ♻️ Proactively processing 1 early models for round 5.
[ 2026-04-18 09:02:47 | node_14 | INFO ] 🧩 Model added for round 5 (1/11) from ['node_1']
[ 2026-04-18 09:02:47 | node_14 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:47 | node_4 | INFO ] 📤 Sending model to 5 direct neighbors: ['node_5', 'node_7', 'node_9', 'node_10', 'node_17']
[ 2026-04-18 09:02:47 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.578232088689872e-05
[ 2026-04-18 09:02:47 | node_5 | INFO ] 🧩 Model added for round 5 (2/10) from ['node_4']
[ 2026-04-18 09:02:47 | node_14 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:47 | node_14 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:47 | node_14 | INFO ] ✅ [FORCE] Local model added for round 5. (2/11)
[ 2026-04-18 09:02:47 | node_14 | INFO ] 🧩 Model added for round 5 (3/11) from ['node_2']
[ 2026-04-18 09:02:47 | node_17 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.8915070295333862, 'test_acc': 0.5314916968345642, 'test_precision': 0.17166365683078766, 'test_recall': 0.10202592611312866, 'test_f1': 0.12206786125898361, 'communication_cost': 30107344}
[ 2026-04-18 09:02:47 | node_17 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:48 | node_7 | INFO ] 🧩 Model added for round 5 (2/10) from ['node_4']
[ 2026-04-18 09:02:48 | node_19 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:48 | node_19 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:48 | node_15 | INFO ] 🧩 Model added for round 5 (2/8) from ['node_2']
[ 2026-04-18 09:02:48 | node_19 | INFO ] 📈 Evaluated. Results: {'test_loss': 3.030325412750244, 'test_acc': 0.23348017036914825, 'test_precision': 0.13794292509555817, 'test_recall': 0.034750573337078094, 'test_f1': 0.05464258790016174, 'communication_cost': 22580508}
[ 2026-04-18 09:02:48 | node_19 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:48 | node_18 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:48 | node_18 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:48 | node_9 | INFO ] 🧩 Model added for round 5 (3/12) from ['node_4']
[ 2026-04-18 09:02:48 | node_17 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:48 | node_17 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:49 | node_17 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:49 | node_5 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_3', 'node_4', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_16']
[ 2026-04-18 09:02:49 | node | INFO ] 📤 Sending model to 6 direct neighbors: ['node_2', 'node_9', 'node_13', 'node_14', 'node_15', 'node_18']
[ 2026-04-18 09:02:49 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.537326111515193e-05
[ 2026-04-18 09:02:49 | node_19 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:49 | node_19 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:49 | node_13 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:49 | node_13 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:49 | node_17 | INFO ] 🧩 Model added for round 5 (1/9) from ['node_2']
[ 2026-04-18 09:02:49 | node_19 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:49 | node_2 | INFO ] 🧩 Model added for round 5 (2/9) from ['node']
[ 2026-04-18 09:02:49 | node_18 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.733578085899353, 'test_acc': 0.4790096879005432, 'test_precision': 0.15809544920921326, 'test_recall': 0.09349656105041504, 'test_f1': 0.10851342976093292, 'communication_cost': 33870762}
[ 2026-04-18 09:02:49 | node_18 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:49 | node_13 | INFO ] 📈 Evaluated. Results: {'test_loss': 2.1380810737609863, 'test_acc': 0.4779660999774933, 'test_precision': 0.2300824373960495, 'test_recall': 0.1598084717988968, 'test_f1': 0.17617151141166687, 'communication_cost': 37634180}
[ 2026-04-18 09:02:49 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.55987807892405e-05
[ 2026-04-18 09:02:49 | node_13 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:49 | node_17 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:49 | node_4 | INFO ] 🧩 Model added for round 5 (2/6) from ['node_5']
[ 2026-04-18 09:02:49 | node_17 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:49 | node_17 | INFO ] ✅ [FORCE] Local model added for round 5. (2/9)
[ 2026-04-18 09:02:49 | node_17 | INFO ] 🧩 Model added for round 5 (3/9) from ['node_4']
[ 2026-04-18 09:02:49 | node_9 | INFO ] 🧩 Model added for round 5 (4/12) from ['node']
[ 2026-04-18 09:02:49 | node_19 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:49 | node_19 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:50 | node_19 | INFO ] ✅ [FORCE] Local model added for round 5. (1/7)
[ 2026-04-18 09:02:50 | node_7 | INFO ] 🧩 Model added for round 5 (3/10) from ['node_5']
[ 2026-04-18 09:02:50 | node_14 | INFO ] 🧩 Model added for round 5 (4/11) from ['node']
[ 2026-04-18 09:02:50 | node_11 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_1', 'node_2', 'node_5', 'node_6', 'node_7', 'node_9', 'node_14', 'node_18']
[ 2026-04-18 09:02:50 | node_9 | INFO ] 🧩 Model added for round 5 (5/12) from ['node_5']
[ 2026-04-18 09:02:50 | node_7 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_3', 'node_4', 'node_5', 'node_8', 'node_11', 'node_12', 'node_14', 'node_15', 'node_19']
[ 2026-04-18 09:02:51 | node_1 | INFO ] 🧩 Model added for round 5 (2/8) from ['node_11']
[ 2026-04-18 09:02:51 | node_6 | INFO ] 📤 Sending model to 11 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_8', 'node_9', 'node_11', 'node_12', 'node_13', 'node_14', 'node_17', 'node_18']
[ 2026-04-18 09:02:51 | node_18 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:51 | node_18 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:51 | node_18 | INFO ] ♻️ Proactively processing 1 early models for round 5.
[ 2026-04-18 09:02:51 | node_18 | INFO ] 🧩 Model added for round 5 (1/10) from ['node_1']
[ 2026-04-18 09:02:51 | node_18 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:51 | node_15 | INFO ] 🧩 Model added for round 5 (3/8) from ['node']
[ 2026-04-18 09:02:51 | node_15 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_2', 'node_7', 'node_8', 'node_12', 'node_17', 'node_18']
[ 2026-04-18 09:02:51 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.50353958516685e-05
[ 2026-04-18 09:02:51 | node_13 | INFO ] 🎉 Round 5 of 20 finished.
[ 2026-04-18 09:02:51 | node_13 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 20
[ 2026-04-18 09:02:51 | node_4 | INFO ] 🧩 Model added for round 5 (3/6) from ['node_7']
[ 2026-04-18 09:02:51 | node_1 | INFO ] 🧩 Model added for round 5 (3/8) from ['node_6']
[ 2026-04-18 09:02:51 | node_13 | INFO ] ♻️ Proactively processing 1 early models for round 5.
[ 2026-04-18 09:02:51 | node_13 | INFO ] 🧩 Model added for round 5 (1/11) from ['node']
[ 2026-04-18 09:02:51 | node_13 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 09:02:51 | node_9 | INFO ] 📤 Sending model to 11 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_11', 'node_13', 'node_18', 'node_19']
[ 2026-04-18 09:02:51 | node_2 | INFO ] 🧩 Model added for round 5 (3/9) from ['node_11']
[ 2026-04-18 09:02:51 | None | INFO ] 🚀 [OptimizerControl] Applying dynamic learning rate: 8.52488267185479e-05
[ 2026-04-18 09:02:51 | node | INFO ] 🧩 Model added for round 5 (3/7) from ['node_15']
[ 2026-04-18 09:02:52 | node_18 | INFO ] 🧩 Model added for round 5 (2/10) from ['node']
[ 2026-04-18 09:02:52 | node_5 | INFO ] 🧩 Model added for round 5 (3/10) from ['node_7']
[ 2026-04-18 09:02:52 | node | INFO ] 🧩 Model added for round 5 (4/7) from ['node_9']
[ 2026-04-18 09:02:52 | node_18 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:52 | node_11 | INFO ] 🧩 Model added for round 5 (4/9) from ['node_5']
[ 2026-04-18 09:02:52 | node_13 | INFO ] 🎓 Training step done.
[ 2026-04-18 09:02:52 | node_18 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:52 | node_13 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-04-18 09:02:52 | node_18 | INFO ] ✅ [FORCE] Local model added for round 5. (3/10)
[ 2026-04-18 09:02:52 | node_13 | INFO ] ✅ [FORCE] Local model added for round 5. (2/11)
[ 2026-04-18 09:02:52 | node_2 | INFO ] 🧩 Model added for round 5 (4/9) from ['node_6']
[ 2026-04-18 09:02:52 | node_2 | INFO ] 🧩 Model added for round 5 (5/9) from ['node_15']
[ 2026-04-18 09:02:52 | node_5 | INFO ] 🧩 Model added for round 5 (4/10) from ['node_11']
[ 2026-04-18 09:02:52 | node_14 | INFO ] 📤 Sending model to 10 direct neighbors: ['node', 'node_1', 'node_2', 'node_6', 'node_7', 'node_11', 'node_12', 'node_13', 'node_17', 'node_19']
[ 2026-04-18 09:02:52 | node_2 | INFO ] 🧩 Model added for round 5 (6/9) from ['node_9']
[ 2026-04-18 09:02:52 | node | INFO ] 🧩 Model added for round 5 (5/7) from ['node_14']
[ 2026-04-18 09:02:52 | node_11 | INFO ] 🧩 Model added for round 5 (5/9) from ['node_7']
[ 2026-04-18 09:02:53 | node_7 | INFO ] 🧩 Model added for round 5 (4/10) from ['node_15']
[ 2026-04-18 09:02:53 | node_6 | INFO ] 🧩 Model added for round 5 (4/12) from ['node_11']
[ 2026-04-18 09:02:53 | node_9 | INFO ] 🧩 Model added for round 5 (6/12) from ['node_6']
[ 2026-04-18 09:02:53 | node_1 | INFO ] 🧩 Model added for round 5 (4/8) from ['node_14']
[ 2026-04-18 09:02:53 | node_4 | INFO ] 🧩 Model added for round 5 (4/6) from ['node_9']
[ 2026-04-18 09:02:53 | node_14 | INFO ] 🧩 Model added for round 5 (5/11) from ['node_7']
[ 2026-04-18 09:02:53 | node_5 | INFO ] 🧩 Model added for round 5 (5/10) from ['node_9']
[ 2026-04-18 09:02:53 | node_3 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-04-18 09:02:53 | node_2 | INFO ] 🧩 Model added for round 5 (7/9) from ['node_14']
[ 2026-04-18 09:02:53 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-04-18 09:02:54 | node_7 | INFO ] 🧩 Model added for round 5 (5/10) from ['node_11']
[ 2026-04-18 09:02:54 | node_11 | INFO ] 🧩 Model added for round 5 (6/9) from ['node_6']
[ 2026-04-18 09:02:54 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.9070797562599182, 'test_acc': 0.7637795209884644, 'test_precision': 0.5154553055763245, 'test_recall': 0.41078391671180725, 'test_f1': 0.4431556761264801, 'communication_cost': 18817090}
[ 2026-04-18 09:02:54 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-04-18 09:02:54 | node_17 | INFO ] 🧩 Model added for round 5 (4/9) from ['node_15']
[ 2026-04-18 09:02:54 | node_15 | INFO ] 🧩 Model added for round 5 (4/8) from ['node_7']
[ 2026-04-18 09:02:54 | node_6 | INFO ] 🧩 Model added for round 5 (5/12) from ['node_9']
[ 2026-04-18 09:02:54 | node_6 | INFO ] 🧩 Model added for round 5 (6/12) from ['node_14']
[ 2026-04-18 09:02:54 | node_17 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_2', 'node_4', 'node_6', 'node_13', 'node_14', 'node_15', 'node_16', 'node_19']
