[ 2026-05-15 06:13:59 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_DirichletPartitionStrategy_DFedAdp_model_build_fn_20260515_061359 and copied 02_mnist_dirichlet_10.0.yaml
[ 2026-05-15 06:19:53 | node_2 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_7', 'node_16', 'node_24', 'node_25', 'node_26', 'node_48', 'node_49', 'node_38', 'node', 'node_20', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_17', 'node_18', 'node_19', 'node_21', 'node_22', 'node_23', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_2']
[ 2026-05-15 06:19:53 | node_41 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_45 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_47 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_1', 'node_20', 'node_13', 'node_17', 'node_29', 'node_30', 'node_37', 'node_42', 'node_48', 'node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_14', 'node_15', 'node_16', 'node_18', 'node_19', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_38', 'node_39', 'node_40', 'node_41', 'node_43', 'node_44', 'node_45', 'node_46', 'node_49', 'node_47']
[ 2026-05-15 06:19:53 | node_1 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_14', 'node_16', 'node_19', 'node_20', 'node_23', 'node_28', 'node_44', 'node_47', 'node_49', 'node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_15', 'node_17', 'node_18', 'node_21', 'node_22', 'node_24', 'node_25', 'node_26', 'node_27', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_45', 'node_46', 'node_48', 'node_1']
[ 2026-05-15 06:19:53 | node_47 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_7 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_2', 'node_10', 'node_12', 'node_16', 'node_17', 'node_19', 'node_25', 'node_30', 'node_35', 'node_41', 'node_43', 'node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9', 'node_11', 'node_13', 'node_14', 'node_15', 'node_18', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_26', 'node_27', 'node_28', 'node_29', 'node_31', 'node_32', 'node_33', 'node_34', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_42', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_7']
[ 2026-05-15 06:19:53 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_21 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_14', 'node_22', 'node_25', 'node_32', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_20', 'node_23', 'node_24', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_21']
[ 2026-05-15 06:19:53 | node_27 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_6', 'node_9', 'node_22', 'node_30', 'node_31', 'node_38', 'node_41', 'node_45', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_20', 'node_21', 'node_23', 'node_24', 'node_25', 'node_26', 'node_28', 'node_29', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_39', 'node_40', 'node_42', 'node_43', 'node_44', 'node_46', 'node_47', 'node_48', 'node_49', 'node_27']
[ 2026-05-15 06:19:53 | node_20 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_1', 'node_15', 'node_28', 'node_35', 'node_41', 'node_46', 'node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_16', 'node_17', 'node_18', 'node_19', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_42', 'node_43', 'node_44', 'node_45', 'node_47', 'node_48', 'node_49', 'node_20']
[ 2026-05-15 06:19:53 | node_11 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_6', 'node_8', 'node_22', 'node_35', 'node_36', 'node_38', 'node_41', 'node_49', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_9', 'node_10', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_20', 'node_21', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_37', 'node_39', 'node_40', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_11']
[ 2026-05-15 06:19:53 | node_21 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_10 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_7', 'node_18', 'node_26', 'node_32', 'node_48', 'node_49', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_10']
[ 2026-05-15 06:19:53 | node_30 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_7', 'node_27', 'node_33', 'node_35', 'node_38', 'node_44', 'node_47', 'node_48', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_28', 'node_29', 'node_31', 'node_32', 'node_34', 'node_36', 'node_37', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_45', 'node_46', 'node_49', 'node_30']
[ 2026-05-15 06:19:53 | node_17 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_4', 'node_5', 'node_7', 'node_26', 'node_28', 'node_33', 'node_44', 'node_47', 'node_48', 'node', 'node_1', 'node_2', 'node_3', 'node_6', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_18', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_27', 'node_29', 'node_30', 'node_31', 'node_32', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_45', 'node_46', 'node_49', 'node_17']
[ 2026-05-15 06:19:53 | node_3 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_16', 'node_18', 'node_34', 'node_36', 'node_41', 'node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_17', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_35', 'node_37', 'node_38', 'node_39', 'node_40', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_3']
[ 2026-05-15 06:19:53 | node_11 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_44 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_1', 'node_5', 'node_20', 'node_17', 'node_23', 'node_25', 'node_30', 'node', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_18', 'node_19', 'node_21', 'node_22', 'node_24', 'node_26', 'node_27', 'node_28', 'node_29', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_44']
[ 2026-05-15 06:19:53 | node_27 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_17 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_30 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_10 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_18 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_3', 'node_9', 'node_10', 'node_23', 'node_24', 'node_28', 'node_31', 'node_32', 'node_34', 'node_36', 'node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_19', 'node_20', 'node_21', 'node_22', 'node_25', 'node_26', 'node_27', 'node_29', 'node_30', 'node_33', 'node_35', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_18']
[ 2026-05-15 06:19:53 | node_20 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_12 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_7', 'node_9', 'node_26', 'node_29', 'node_33', 'node_36', 'node_48', 'node_49', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_10', 'node_11', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_27', 'node_28', 'node_30', 'node_31', 'node_32', 'node_34', 'node_35', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_12']
[ 2026-05-15 06:19:53 | node_44 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_49 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_1', 'node_2', 'node_20', 'node_10', 'node_11', 'node_12', 'node_15', 'node_25', 'node_29', 'node_33', 'node_38', 'node', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_13', 'node_14', 'node_16', 'node_17', 'node_18', 'node_19', 'node_21', 'node_22', 'node_23', 'node_24', 'node_26', 'node_27', 'node_28', 'node_30', 'node_31', 'node_32', 'node_34', 'node_35', 'node_36', 'node_37', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49']
[ 2026-05-15 06:19:53 | node_19 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_1', 'node_20', 'node_7', 'node_29', 'node_31', 'node_33', 'node_34', 'node_36', 'node_40', 'node_41', 'node_43', 'node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_30', 'node_32', 'node_35', 'node_37', 'node_38', 'node_39', 'node_42', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_19']
[ 2026-05-15 06:19:53 | node_32 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_4', 'node_10', 'node_18', 'node_21', 'node_38', 'node_46', 'node_48', 'node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_19', 'node_20', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_47', 'node_49', 'node_32']
[ 2026-05-15 06:19:53 | node_46 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_20', 'node_22', 'node_25', 'node_29', 'node_32', 'node_34', 'node_35', 'node_36', 'node_38', 'node_48', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_21', 'node_23', 'node_24', 'node_26', 'node_27', 'node_28', 'node_30', 'node_31', 'node_33', 'node_37', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_47', 'node_49', 'node_46']
[ 2026-05-15 06:19:53 | node_12 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_18 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_43 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_7', 'node_8', 'node_14', 'node_19', 'node_28', 'node_38', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_15', 'node_16', 'node_17', 'node_18', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_39', 'node_40', 'node_41', 'node_42', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_43']
[ 2026-05-15 06:19:53 | node_29 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_12', 'node_19', 'node_23', 'node_28', 'node_35', 'node_46', 'node_47', 'node_49', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_20', 'node_21', 'node_22', 'node_24', 'node_25', 'node_26', 'node_27', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_48', 'node_29']
[ 2026-05-15 06:19:53 | node_49 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_9 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_12', 'node_14', 'node_16', 'node_18', 'node_27', 'node_33', 'node_41', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_10', 'node_11', 'node_13', 'node_15', 'node_17', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_9']
[ 2026-05-15 06:19:53 | node_39 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_6', 'node_14', 'node_15', 'node_16', 'node_45', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_17', 'node_18', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_46', 'node_47', 'node_48', 'node_49', 'node_39']
[ 2026-05-15 06:19:53 | node_14 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_1', 'node_20', 'node_8', 'node_9', 'node_13', 'node_21', 'node_23', 'node_24', 'node_35', 'node_39', 'node_41', 'node_43', 'node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_10', 'node_11', 'node_12', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_22', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_36', 'node_37', 'node_38', 'node_40', 'node_42', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_14']
[ 2026-05-15 06:19:53 | node_29 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_46 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_4 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_5', 'node_17', 'node_32', 'node', 'node_1', 'node_2', 'node_3', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_18', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_4']
[ 2026-05-15 06:19:53 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_43 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_31 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_18', 'node_19', 'node_27', 'node_34', 'node_41', 'node_48', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_28', 'node_29', 'node_30', 'node_32', 'node_33', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_49', 'node_31']
[ 2026-05-15 06:19:53 | node_15 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_8', 'node_16', 'node_20', 'node_22', 'node_24', 'node_26', 'node_33', 'node_39', 'node_41', 'node_49', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_17', 'node_18', 'node_19', 'node_21', 'node_23', 'node_25', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_40', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_15']
[ 2026-05-15 06:19:53 | node_22 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_8', 'node_11', 'node_15', 'node_21', 'node_26', 'node_27', 'node_36', 'node_46', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9', 'node_10', 'node_12', 'node_13', 'node_14', 'node_16', 'node_17', 'node_18', 'node_19', 'node_20', 'node_23', 'node_24', 'node_25', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_47', 'node_48', 'node_49', 'node_22']
[ 2026-05-15 06:19:53 | node_19 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_35 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_7', 'node_11', 'node_13', 'node_14', 'node_20', 'node_29', 'node_30', 'node_34', 'node_46', 'node_48', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9', 'node_10', 'node_12', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_31', 'node_32', 'node_33', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_47', 'node_49', 'node_35']
[ 2026-05-15 06:19:53 | node_14 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_32 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_22 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_39 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_23 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_1', 'node_20', 'node_14', 'node_18', 'node_29', 'node_41', 'node_44', 'node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_15', 'node_16', 'node_17', 'node_19', 'node_21', 'node_22', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_42', 'node_43', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_23']
[ 2026-05-15 06:19:53 | node_36 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_3', 'node_5', 'node_11', 'node_12', 'node_13', 'node_16', 'node_18', 'node_19', 'node_22', 'node_46', 'node', 'node_1', 'node_2', 'node_4', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_14', 'node_15', 'node_17', 'node_20', 'node_21', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_47', 'node_48', 'node_49', 'node_36']
[ 2026-05-15 06:19:53 | node_24 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_2', 'node_14', 'node_15', 'node_18', 'node_33', 'node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_16', 'node_17', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_24']
[ 2026-05-15 06:19:53 | node_35 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_24 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:53 | node_15 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:54 | node_36 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:54 | node_31 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:54 | node_23 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:54 | node_33 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_6', 'node_9', 'node_12', 'node_15', 'node_17', 'node_19', 'node_24', 'node_30', 'node_49', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_10', 'node_11', 'node_13', 'node_14', 'node_16', 'node_18', 'node_20', 'node_21', 'node_22', 'node_23', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_31', 'node_32', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_39', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_33']
[ 2026-05-15 06:19:54 | node_40 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_13', 'node_19', 'node_37', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_27', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_33', 'node_34', 'node_35', 'node_36', 'node_38', 'node_39', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_40']
[ 2026-05-15 06:19:54 | node_33 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:54 | node_40 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:19:54 | node_6 | INFO ] 🚂 Train set of 50 nodes (all available nodes): ['node_11', 'node_27', 'node_33', 'node_39', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_9', 'node_10', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_19', 'node_20', 'node_21', 'node_22', 'node_23', 'node_24', 'node_25', 'node_26', 'node_28', 'node_29', 'node_30', 'node_31', 'node_32', 'node_34', 'node_35', 'node_36', 'node_37', 'node_38', 'node_40', 'node_41', 'node_42', 'node_43', 'node_44', 'node_45', 'node_46', 'node_47', 'node_48', 'node_49', 'node_6']
[ 2026-05-15 06:19:54 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
