city_pop,hour,age,unix_time,amt_diff_avg_30d,trans_count_24h,distance_velocity,merchant_risk_score,merchant_freq_30d,cat_misc_net,cat_grocery_pos,cat_entertainment,cat_gas_transport,cat_misc_pos,cat_grocery_net,cat_shopping_net,cat_shopping_pos,cat_food_dining,cat_personal_care,cat_health_fitness,cat_travel,cat_kids_pets,cat_home,is_fraud,predicted_prob,prediction
-0.19898717,0.9086686,-1.4812882,2.5201125,6.537209,1.9843309,-0.020351933,-0.03921632,0.48928115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5664152,1
-0.29253048,1.3486917,1.9137143,2.951581,-0.15313652,0.6865081,0.13549325,-0.55489045,0.2455062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5551646,1
1.5112202,1.495366,-0.79077923,2.7635605,6.306778,0.36205244,-0.044747654,2.2813175,0.2455062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9727381,1
-0.2751803,-1.4381213,1.6260022,2.549406,1.3651644,-0.61131465,-0.0331362,2.410236,0.5779266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99953425,1
-0.2884173,1.495366,-0.9634065,2.0368664,3.6964622,-0.28685895,0.057687823,0.47645783,-0.7739164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9731126,1
-0.29125547,1.2020173,-0.042727854,2.3860576,0.40068763,1.9843309,0.7275202,-0.7482683,-0.064752854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.72192997,1
0.607073,1.495366,0.5326963,1.8149658,4.6282053,-0.61131465,54.429623,0.79875416,-0.7074323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7484614,1
0.96912867,1.3486917,-0.042727854,2.736274,5.99887,-0.61131465,-0.045872323,0.08970222,0.112538025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7127902,1
-0.27643213,-1.4381213,0.4751539,2.8654885,-0.3343991,0.36205244,-0.042874504,0.025242949,1.0876379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.77833927,1
-0.291739,-1.8781444,0.9930356,2.8647287,-0.5571221,0.6865081,-0.020363836,-0.16813485,1.2206061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.89212316,1
-0.28981817,1.495366,1.050578,2.6223238,-0.46775937,0.03759675,0.307024,-0.42597193,-0.35285056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.69369626,1
-0.2715076,-1.4381213,-1.4812882,2.0445971,1.5446789,3.931065,0.027150244,2.2813175,1.1097993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99928373,1
-0.29360348,1.495366,1.1656629,2.6895843,6.7575526,-0.28685895,-0.022166131,1.7656432,-0.75175506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99843496,1
-0.28653294,-1.1447725,1.050578,2.0049767,1.7100111,-0.28685895,-0.03719045,1.7011839,1.1984447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99981076,1
-0.29342797,1.495366,0.59023875,1.9157304,0.00013930404,0.03759675,0.037112635,-0.55489045,0.023892585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.6435382,1
-0.28958303,-1.73147,0.41761148,2.9257112,-0.24010661,0.36205244,-0.040064245,0.15416148,1.4422196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5327841,1
1.9357684,1.2020173,-0.5606096,2.8034537,5.4125977,-0.28685895,-0.04927238,2.0234802,-0.064752854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8505975,1
-0.29164624,1.3486917,-0.6756944,2.9854257,1.143788,1.0109638,-0.04205613,-0.4904312,2.4838035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.7635086,1
-0.27853176,-1.8781444,-0.2153551,2.6493356,4.282801,-0.28685895,-0.044722944,0.79875416,-1.0176914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.971731,1
-0.2638111,-1.5847957,0.59023875,2.2799227,-0.5028443,-0.93577033,-0.04615537,-0.10367559,0.910347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.78528154,1
-0.27974388,-1.8781444,-1.1935762,2.1851213,-0.28717497,-0.28685895,-0.042506017,-0.10367559,1.5087037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5694501,1
-0.26492053,-0.55807513,-1.0209489,1.8107864,4.419257,0.03759675,-0.04203432,0.7342949,-1.0176914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.82428813,1
-0.28489363,1.495366,0.7053236,1.895577,6.9583793,-0.28685895,-0.02749233,1.5078062,0.40063572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99582326,1
-0.26656646,-1.4381213,-1.1935762,1.8496677,0.24594682,0.36205244,0.008993939,-0.8127276,0.20118347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9893556,1
-0.29170254,-1.8781444,0.07235698,2.9858122,1.7733604,0.03759675,0.00084007974,2.0234802,2.6167717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99907327,1
-0.2686893,1.3486917,-0.73323685,2.7698746,5.6578875,-0.61131465,-0.04119219,2.0234802,-0.90688455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9588347,1
-0.2916297,1.2020173,0.07235698,2.80994,0.6151214,2.3087866,0.5990597,-0.7482683,-0.57446414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.7558038,1
-0.28597987,1.3486917,0.41761148,2.1643322,6.2259583,-0.28685895,-0.042308282,1.249969,0.046053946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9917585,1
-0.29131177,1.3486917,0.76286596,2.8035686,6.1693454,-0.61131465,0.002394769,1.5722654,-0.17555965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9974074,1
-0.28086653,-1.73147,0.1298994,2.4679708,5.2429533,0.36205244,2.4332576,2.0234802,0.09037667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99648464,1
-0.28271118,-1.4381213,-0.6756944,1.863059,-0.4241822,-0.93577033,-0.04887555,0.025242949,1.2427675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5768896,1
-0.2770713,0.9086686,-1.1360338,1.9887445,6.717827,0.03759675,-0.047513336,2.0234802,0.2455062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.88431066,1
0.13210703,0.9086686,-1.2511185,2.4796972,4.648427,1.0109638,-0.020101676,0.41199857,0.7552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.68816745,1
-0.28871536,0.7619942,-0.73323685,2.089384,4.155382,-0.61131465,-0.02242528,0.41199857,0.60008794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.527556,1
-0.2933187,1.495366,0.1298994,2.85779,0.56909513,1.0109638,-0.030349039,-0.9416461,0.356313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.7179935,1
0.09000161,-1.5847957,-1.1360338,2.3807917,1.061399,0.03759675,0.027350293,2.410236,0.5779266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8652976,1
-0.29336172,-1.8781444,-0.79077923,1.8487531,-0.35639828,0.36205244,0.01360159,0.60537636,0.9546697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8133627,1
-0.291739,-1.4381213,0.9930356,2.7781417,-0.56776977,-1.260226,-0.04857356,-0.16813485,0.2455062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5467729,1
-0.29114288,1.3486917,0.30252665,2.487326,3.6310697,-0.28685895,0.033011414,-0.9416461,-0.41933462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9879453,1
0.020501504,1.495366,1.5684597,1.9560049,5.6306777,-0.28685895,-0.027520604,2.5391545,2.882708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99875116,1
-0.28155538,-1.5847957,-1.4812882,1.8291001,-0.5213998,-0.61131465,-0.025801346,-0.10367559,0.99899244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8109333,1
-0.29324582,-1.8781444,0.1298994,2.891745,-0.2679455,0.6865081,-0.04000681,0.15416148,1.1762834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.68327844,1
-0.2868012,0.7619942,-0.73323685,2.8294973,4.8404045,-0.61131465,-0.046521842,1.7656432,-0.24204375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.54103,1
-0.29030168,1.3486917,-0.5606096,2.117267,0.38961503,-0.28685895,0.15770385,-0.7482683,-0.1533983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.72668797,1
-0.29337168,-1.4381213,0.9930356,2.461771,-0.33869946,-0.93577033,-0.022287259,0.21862076,0.910347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7091744,1
-0.28579772,1.3486917,0.18744181,2.7161736,-0.14237936,0.03759675,0.045529004,-0.7482683,-0.17555965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.58081913,1
-0.23394917,-1.8781444,-0.10027027,3.0463681,-0.33962157,0.6865081,0.014018859,-0.2970534,4.6556168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.64203703,1
-0.29020566,-1.4381213,-0.042727854,2.273481,-0.25914317,0.03759675,-0.03492026,-0.10367559,0.6222493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.54042906,1
-0.29336172,1.495366,-0.79077923,2.952018,-0.39161393,1.9843309,0.01859475,-0.8127276,0.26766756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.51725864,1
-0.24234442,1.495366,1.453375,2.0706348,1.5328656,-0.28685895,-0.030430075,2.3457766,0.71089476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.998992,1
-0.22897163,-1.73147,-0.618152,2.945832,-0.33908316,3.2821536,-0.046300683,0.21862076,2.3729968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.54377586,1
1.698585,1.495366,0.18744181,2.9787939,6.655678,0.36205244,0.12917617,1.6367247,4.3675194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9785079,1
-0.2893744,1.495366,-0.2728975,1.9493233,4.7616544,1.3354195,-0.03240647,2.2813175,0.28982893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9374608,1
-0.1269569,-1.4381213,-0.618152,1.8159037,2.599628,1.9843309,0.6682971,-0.4904312,0.0682153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99899024,1
-0.23499237,1.3486917,-1.4237459,1.8953514,5.4041367,1.9843309,0.090272166,2.0879395,-0.3306892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9776249,1
2.1442156,-0.70474946,1.2232053,1.8105801,1.7854501,0.6865081,-0.048794094,1.959021,1.4200583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9995685,1
-0.2846585,1.3486917,-1.4812882,2.9044535,1.0285789,2.3087866,-0.047244076,-0.683809,1.0876379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5552723,1
-0.23770799,1.495366,2.2014263,2.561731,6.029505,1.0109638,-0.026452102,2.2813175,-0.24204375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99916804,1
-0.26656646,-1.5847957,-1.1935762,2.5691726,-0.4190308,-0.28685895,-0.04588114,-0.03921632,0.44495845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.74077886,1
-0.27464047,1.495366,-0.10027027,2.0570157,-0.14138316,0.6865081,0.32405463,-0.55489045,0.15686075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.6616957,1
-0.29173568,-1.73147,-1.1935762,2.0442657,4.441461,1.9843309,0.4432259,0.7342949,-0.5966255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99087465,1
-0.29009637,-1.1447725,-1.0209489,1.8568239,-0.40923202,0.36205244,-0.043034323,0.21862076,1.2870902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6152848,1
-0.2819495,1.3486917,0.014814562,2.5344734,8.198949,-0.28685895,0.028336106,2.0234802,0.26766756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6664391,1
-0.27853176,-1.73147,-0.2153551,2.649845,4.762456,1.0109638,0.1285659,0.21862076,0.26766756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9976674,1
-0.17679852,1.3486917,-0.6756944,2.1106467,0.33983785,0.36205244,-0.022872416,-0.6193497,0.09037667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.64733094,1
-0.29277554,-1.4381213,-0.9634065,2.7510839,-0.5242718,-0.93577033,-0.043272793,-0.16813485,0.7995402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7306731,1
-0.2923384,1.495366,0.18744181,1.8620782,3.8336885,0.36205244,-0.047199115,0.08970222,0.9546697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8468334,1
-0.24788827,0.46864545,-0.44552475,2.1762156,4.531561,-0.28685895,-0.048166964,0.21862076,0.40063572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5831285,1
1.9357684,-1.4381213,0.36006907,2.2331283,5.259305,0.6865081,-0.04906088,0.5409171,-0.6187869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6963338,1
4.053889,-1.8781444,-1.4812882,2.5350134,4.748048,0.36205244,-0.04571122,0.025242949,-1.3501117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.98261005,1
-0.13995877,-1.8781444,0.18744181,2.279252,-0.26325628,0.36205244,0.008095094,-0.87718683,-1.6825322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7563541,1
-0.29009637,1.3486917,-1.0209489,1.9021196,-0.63733053,1.0109638,0.09785293,-0.42597193,0.2455062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.65928864,1
0.41687667,1.495366,-1.1935762,2.5750198,4.889613,0.03759675,-0.04207809,0.6698356,0.31199026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93785506,1
-0.28383386,0.7619942,1.7986294,2.6073658,1.4753013,-0.28685895,-0.04729303,2.3457766,0.0682153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99964416,1
-0.2926729,-1.5847957,1.5684597,2.5085735,-0.3364655,-0.61131465,-0.040029444,-0.42597193,0.44495845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.80405295,1
-0.29336503,1.3486917,-0.38798234,1.8079283,-0.1732183,0.6865081,0.0234284,-0.6193497,0.31199026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.50915813,1
0.09000161,1.2020173,-1.1360338,2.3861482,4.4219995,0.03759675,-0.04600932,2.5391545,2.0627377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9649992,1
-0.27901196,-1.8781444,-1.0209489,2.7099507,3.25021,0.36205244,-0.047170747,-0.16813485,-0.8847232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5250389,1
-0.29176217,1.495366,0.07235698,2.4001787,-0.21704629,1.3354195,0.06669077,-0.683809,-0.68527097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5688777,1
-0.22634542,1.3486917,-1.3662034,1.8617713,4.0846157,1.0109638,-0.032877274,0.41199857,0.93250835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.870968,1
-0.28579772,-1.8781444,0.18744181,2.7569997,0.91186327,0.36205244,0.11641544,2.3457766,0.15686075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5352402,1
-0.1901945,1.0553429,-1.308661,2.5608096,7.3904486,0.36205244,-0.042789202,1.8945618,-0.020430136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.89173526,1
-0.28823847,1.3486917,-0.5030672,2.0769608,6.251925,-0.28685895,-0.048367597,0.47645783,0.7552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7445625,1
-0.29350746,1.495366,-0.2728975,2.9250166,-0.25909096,0.6865081,0.005606721,-0.7482683,1.1319606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.54153603,1
-0.27342176,1.495366,1.6835446,1.8349721,0.03958973,-1.260226,-0.049747176,-0.36151266,-0.1533983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9871018,1
-0.29094416,-1.8781444,-1.3662034,2.171732,-0.40409598,0.36205244,-0.04600998,0.025242949,1.0211538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.762714,1
-0.28837094,-1.73147,0.014814562,2.1181989,-0.2928478,-0.93577033,-0.049319945,0.15416148,0.9546697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5808731,1
-0.2905567,1.3486917,0.1298994,2.6151435,-0.28708917,1.6598753,-0.018309753,-0.4904312,0.2455062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.5614661,1
-0.24307632,-1.2914469,2.143884,2.0450714,-0.32976264,0.6865081,-0.04236372,-0.23259413,1.1097993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7345022,1
-0.030505868,0.61531985,-0.2728975,2.9366975,6.062782,0.6865081,-0.04115102,2.2168581,0.9546697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.83959013,1
-0.2785119,1.2020173,-0.2153551,2.850523,3.8966208,0.36205244,-0.044479456,0.47645783,0.42279708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5119448,1
-0.1799215,-1.2914469,0.18744181,2.8188946,1.0746057,-0.28685895,-0.043395586,1.5078062,0.5779266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.89449966,1
-0.015626233,-1.4381213,0.1298994,2.5089772,-0.3421876,0.03759675,-0.048338603,0.025242949,0.20118347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72678953,1
-0.28932473,-1.5847957,2.2014263,2.266368,1.3760529,0.03759675,-0.03753889,1.7656432,1.1319606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99981195,1
-0.29302725,1.3486917,0.07235698,2.7093067,-0.5195387,1.0109638,-0.005064389,-0.6193497,-0.21988238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.5775283,1
-0.2711433,0.17529672,-0.6756944,2.2295423,6.0044146,0.6865081,-0.037004855,1.5722654,0.42279708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8218866,1
-0.29241458,1.3486917,0.07235698,2.9247932,-0.2725106,1.0109638,0.030595606,-0.42597193,0.7552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.6850936,1
-0.2755479,1.3486917,0.014814562,2.191354,3.9503942,1.6598753,-0.04390231,0.41199857,1.1984447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.51058006,1
-0.27508757,-0.26472637,-0.2728975,2.9821062,1.1196432,0.6865081,-0.04363805,1.249969,2.5281262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.84354806,1
-0.29379225,1.2020173,0.4751539,2.29193,3.327479,0.03759675,-0.032212835,-0.7482683,-0.020430136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9920055,1
-0.2918615,0.7619942,1.1081204,2.284496,5.816216,-0.61131465,-0.048139624,2.3457766,-0.17555965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99596125,1
-0.27833968,-1.5847957,1.1081204,2.2396967,-0.26104474,-0.93577033,-0.048137896,0.08970222,0.71089476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.53559786,1
-0.29202047,0.61531985,-0.79077923,1.9006549,5.136312,0.6865081,-0.04355572,2.2168581,-0.064752854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.71031076,1
-0.29324582,-1.73147,0.1298994,2.2660985,-0.26432896,-0.28685895,-0.03718711,-0.36151266,-1.3722731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6204507,1
-0.23320071,1.3486917,0.07235698,2.1912174,-0.25218514,0.6865081,0.08916684,-0.7482683,-0.020430136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.6443084,1
-0.26955697,1.3486917,1.050578,2.8171184,6.7978673,1.0109638,-0.03716692,1.8945618,-0.39717326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99760556,1
-0.26955697,-1.2914469,1.050578,2.1459463,-0.585358,-0.28685895,-0.044248987,-0.16813485,1.5530264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5093529,1
-0.29260334,1.495366,0.36006907,2.958538,-0.16102377,1.6598753,0.09543785,-0.55489045,0.31199026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.6236662,1
-0.2607941,-1.8781444,-0.2153551,2.4611478,4.3901634,-0.28685895,-0.045273986,0.79875416,-0.97336864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9759828,1
-0.22634542,0.3219711,-1.3662034,2.2164176,3.4182189,0.03759675,-0.04251398,0.21862076,-0.9512073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5218966,1
-0.28580767,1.2020173,-0.8483217,2.2112808,6.2435517,-0.61131465,-0.045388136,0.21862076,-0.2642051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.58212495,1
-0.28921875,1.3486917,-0.6756944,2.9314153,1.1058549,1.3354195,-0.02313175,-0.55489045,0.9768311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.7787757,1
